ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M103W99, --, --, --, --, --, -- , OBC, false, PH311122-M1, 942, 23, --, --, --, 1303-1805-2003-2402-2103-2202-1403-1703-1604-1503-1903-2303-1207, PH:IITD:1303#PH:IITR:1805#PH:IITGN:2003#PH:IITJ:2402#PH:IITH:2103#PH:IITI:2202#PH:IITG:1403#PH:IITM:1703#PH:IITKgp:1604#PH:IITK:1503#PH:IITBBS:1903#PH:IITRPR:2303#PH:IITB:1207, 0, true, NA, NA, false
M103M22, --, --, --, --, --, -- , GEN, false, BL210100-M1, 656, 29.67, --, --, --, 1101, BL:IISc:1101, 0, true, NA, NA, false
M110R92, --, --, --, --, --, -- , GEN, false, CY806126-M2, 1249, 31.67, --, --, --, 2302-2201-2401-1102-1901-1301-2001-1401-2101-1501-1601-1701-1803, CY:IITRPR:2302#CY:IITI:2201#CY:IITJ:2401#CY:IISc:1102#CY:IITBBS:1901#CY:IITD:1301#CY:IITGN:2001#CY:IITG:1401#CY:IITH:2101#CY:IITK:1501#CY:IITKgp:1601#CY:IITM:1701#CY:IITR:1803, 0, true, NA, NA, false
M101G26, --, --, --, --, --, -- , GEN, false, MA211245-M1, 1618, 19.33, --, --, --, 1206-XXXX-XXXX-1214-XXXX-1702-2102-2002-1603-1302-1502-1804-2403-1402-1902-2301-2203, MA:IITB:1206#MA:IISc:1103#MA:IITB:1212#MA:IITB:1214#MA:IITB:1213#MA:IITM:1702#MA:IITH:2102#MA:IITGN:2002#MA:IITKgp:1603#MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITJ:2403#MA:IITG:1402#MA:IITBBS:1902#MA:IITRPR:2301#MA:IITI:2203, 0, true, NA, NA, false
M111B48, --, --, --, --, --, -- , GEN, false, MA603363-M1, 1727, 18.67, --, --, --, 1902-2102-1603-XXXX, MA:IITBBS:1902#MA:IITH:2102#MA:IITKgp:1603#MA:IISc:1103, 0, true, NA, NA, false
M109F13, --, --, --, --, --, -- , SC, false, CY304129-M2, 1986, 24, --, --, --, 1301-1803-2302-1102-1901-1205-2001-1401-2101-2201-1501-1601-1701-2401, CY:IITD:1301#CY:IITR:1803#CY:IITRPR:2302#CY:IISc:1102#CY:IITBBS:1901#CY:IITB:1205#CY:IITGN:2001#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITK:1501#CY:IITKgp:1601#CY:IITM:1701#CY:IITJ:2401, 0, true, NA, NA, false
M113C74, --, --, --, --, --, -- , OBC, false, BT502056-M2, 1112, 16.67, --, --, --, 1802-1204, BT:IITR:1802#BT:IITB:1204, 0, true, NA, NA, false
M120B19, --, --, --, --, --, -- , SC, false, PH615092-M1, 1840, 17.33, --, --, --, 1604-1303-1503-1805-1403-2103-2202-2303, PH:IITKgp:1604#PH:IITD:1303#PH:IITK:1503#PH:IITR:1805#PH:IITG:1403#PH:IITH:2103#PH:IITI:2202#PH:IITRPR:2303, 0, true, NA, NA, false
M113B73, --, --, --, --, --, -- , GEN, false, PH604024-M1, 1056, 22, --, --, --, XXXX-1604-1903-XXXX-2303-2402-1605, PH:IISc:1104#PH:IITKgp:1604#PH:IITBBS:1903#PH:IITK:1505#PH:IITRPR:2303#PH:IITJ:2402#PH:IITKgp:1605, 0, true, NA, NA, false
M102G39, --, --, --, --, --, -- , GEN, false, PH304135-M1, 702, 26, --, --, --, 1503-XXXX-1303-XXXX-1605-XXXX-2303-1903-1905-1202-1207-XXXX-XXXX-1216-1215-2003-1403-2202-1604-2103-2402-1703-1805, PH:IITK:1503#PH:IITK:1505#PH:IITD:1303#PH:IISc:1104#PH:IITKgp:1605#PH:IITB:1213#PH:IITRPR:2303#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITB:1202#PH:IITB:1207#PH:IITB:1209#PH:IITB:1210#PH:IITB:1216#PH:IITB:1215#PH:IITGN:2003#PH:IITG:1403#PH:IITI:2202#PH:IITKgp:1604#PH:IITH:2103#PH:IITJ:2402#PH:IITM:1703#PH:IITR:1805, 0, true, NA, NA, false
M101K14, --, --, --, --, --, -- , OBC, false, MA313006-M0, 581, 29, MS313003-M0, 437, 19.33, 1302-2002-1502-1804-1402-1603-2403-2203-2102-XXXX-2301-1206-1902-1702, MA:IITD:1302#MA:IITGN:2002#MA:IITK:1502#MA:IITR:1804#MA:IITG:1402#MA:IITKgp:1603#MA:IITJ:2403#MA:IITI:2203#MA:IITH:2102#MA:IISc:1103#MA:IITRPR:2301#MA:IITB:1206#MA:IITBBS:1902#MA:IITM:1702, 0, true, NA, NA, false
M111T23, --, --, --, --, --, -- , OBC, false, MA313257-M1, 410, 32, --, --, --, 1302, MA:IITD:1302, 0, true, NA, NA, false
M101Y27, --, --, --, --, --, -- , GEN, false, MA307039-M1, 911, 24.67, --, --, --, XXXX-1206-1302-1502-1702-1603-1402-1804-2102-2002-2203-2301-2403, MA:IISc:1103#MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITM:1702#MA:IITKgp:1603#MA:IITG:1402#MA:IITR:1804#MA:IITH:2102#MA:IITGN:2002#MA:IITI:2203#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M102C17, --, --, --, --, --, -- , GEN, false, CY605094-M2, 484, 44.33, --, --, --, 1401-2101-1803, CY:IITG:1401#CY:IITH:2101#CY:IITR:1803, 0, true, NA, NA, false
M105X37, --, --, --, --, --, -- , GEN, false, CY608049-M2, 351, 48, --, --, --, 1601-1401-XXXX-1803-2101-1701-1901-2201-1101-2401-2302, CY:IITKgp:1601#CY:IITG:1401#CY:IITB:1210#CY:IITR:1803#CY:IITH:2101#CY:IITM:1701#CY:IITBBS:1901#CY:IITI:2201#CY:IISc:1101#CY:IITJ:2401#CY:IITRPR:2302, 0, true, NA, NA, false
M103Z92, --, --, --, --, --, -- , GEN, false, PH501026-M1, 824, 24.33, --, --, --, XXXX-1303-1503-1805-2402-1207-1216-2003-1403-2103-2202-1703-1215-XXXX-1604-2303, PH:IISc:1104#PH:IITD:1303#PH:IITK:1503#PH:IITR:1805#PH:IITJ:2402#PH:IITB:1207#PH:IITB:1216#PH:IITGN:2003#PH:IITG:1403#PH:IITH:2103#PH:IITI:2202#PH:IITM:1703#PH:IITB:1215#PH:IITK:1505#PH:IITKgp:1604#PH:IITRPR:2303, 0, true, NA, NA, false
M107M74, --, --, --, --, --, -- , OBC, false, MA509304-M1, 851, 25.33, --, --, --, 1502-1302-1804-1206-1603-1402-2403-2002-1902-1702-XXXX-2301-2102-2203, MA:IITK:1502#MA:IITD:1302#MA:IITR:1804#MA:IITB:1206#MA:IITKgp:1603#MA:IITG:1402#MA:IITJ:2403#MA:IITGN:2002#MA:IITBBS:1902#MA:IITM:1702#MA:IISc:1103#MA:IITRPR:2301#MA:IITH:2102#MA:IITI:2203, 0, true, NA, NA, false
M112P66, --, --, --, --, --, -- , GEN, false, MA303301-M0, 926, 24.67, MS303179-M0, 341, 22.33, XXXX-XXXX-1206-1203-1214-1302-1502-1702-1804-1504-1603-1402-2102-2403-2002-2203-2301-1902-1905-1905, MA:IISc:1103#MS:IISc:1103#MA:IITB:1206#MS:IITB:1203#MS:IITB:1214#MA:IITD:1302#MA:IITK:1502#MA:IITM:1702#MA:IITR:1804#MS:IITK:1504#MA:IITKgp:1603#MA:IITG:1402#MA:IITH:2102#MA:IITJ:2403#MA:IITGN:2002#MA:IITI:2203#MA:IITRPR:2301#MA:IITBBS:1902#MA:IITBBS:1905#MS:IITBBS:1905, 0, true, NA, NA, false
M101A50, --, --, --, --, --, -- , GEN, false, CY403117-M2, 2095, 23.33, --, --, --, 2302-2401, CY:IITRPR:2302#CY:IITJ:2401, 0, true, NA, NA, false
M115D92, --, --, --, --, --, -- , ST, false, BL317048-M1, 2208, 14.33, --, --, --, 1101-XXXX, BL:IISc:1101#BL:IITB:1210, 0, true, NA, NA, false
M107P58, --, --, --, --, --, -- , GEN, false, MA806106-M1, 557, 29.33, --, --, --, 1804-1302-1502-2403-2301-2002-2203-1206-1603-1402-1902, MA:IITR:1804#MA:IITD:1302#MA:IITK:1502#MA:IITJ:2403#MA:IITRPR:2301#MA:IITGN:2002#MA:IITI:2203#MA:IITB:1206#MA:IITKgp:1603#MA:IITG:1402#MA:IITBBS:1902, 0, true, NA, NA, false
M108Z12, --, --, --, --, --, -- , SC, false, PH514108-M1, 1670, 18, --, --, --, 1503-1303-1207-1703-1805-2003-1403-2103-1215-XXXX-1604-XXXX-2202-2402-2303, PH:IITK:1503#PH:IITD:1303#PH:IITB:1207#PH:IITM:1703#PH:IITR:1805#PH:IITGN:2003#PH:IITG:1403#PH:IITH:2103#PH:IITB:1215#PH:IITK:1505#PH:IITKgp:1604#PH:IISc:1104#PH:IITI:2202#PH:IITJ:2402#PH:IITRPR:2303, 0, true, NA, NA, false
M102V28, --, --, --, --, --, -- , OBC, false, MA308004-M0, 911, 24.67, --, --, --, 1302-1502-1206-1702-XXXX-1603-1804-1402-2203-2102-1902-2002-2403-2301, MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IITM:1702#MA:IISc:1103#MA:IITKgp:1603#MA:IITR:1804#MA:IITG:1402#MA:IITI:2203#MA:IITH:2102#MA:IITBBS:1902#MA:IITGN:2002#MA:IITJ:2403#MA:IITRPR:2301, 0, true, NA, NA, false
M119M83, --, --, --, --, --, -- , ST, false, MA501091-M1, 3938, 10.33, --, --, --, 1302-1502-1603-2403-1206-2203-2002-2102-1902-1702-1804-1402-XXXX-2301, MA:IITD:1302#MA:IITK:1502#MA:IITKgp:1603#MA:IITJ:2403#MA:IITB:1206#MA:IITI:2203#MA:IITGN:2002#MA:IITH:2102#MA:IITBBS:1902#MA:IITM:1702#MA:IITR:1804#MA:IITG:1402#MA:IISc:1103#MA:IITRPR:2301, 0, true, NA, NA, false
M121A41, --, --, --, --, --, -- , GEN, false, CY801217-M2, 2307, 21.67, --, --, --, XXXX-1211-2401-2302-1501-2101-2201-1401-1601-1701-1301-1803-2001-XXXX-1205-1102, CY:IITB:1212#CY:IITB:1211#CY:IITJ:2401#CY:IITRPR:2302#CY:IITK:1501#CY:IITH:2101#CY:IITI:2201#CY:IITG:1401#CY:IITKgp:1601#CY:IITM:1701#CY:IITD:1301#CY:IITR:1803#CY:IITGN:2001#CY:IITB:1213#CY:IITB:1205#CY:IISc:1102, 0, true, NA, NA, false
M111W33, --, --, --, --, --, -- , OBC, false, PH612247-M1, 860, 24, --, --, --, 1403-1207-1216-2003-1303-1503-1703-1805-1604-2103-2202-XXXX-2402-1215-1903-2303-XXXX-1202-XXXX-1605-1905-XXXX-XXXX-XXXX, PH:IITG:1403#PH:IITB:1207#PH:IITB:1216#PH:IITGN:2003#PH:IITD:1303#PH:IITK:1503#PH:IITM:1703#PH:IITR:1805#PH:IITKgp:1604#PH:IITH:2103#PH:IITI:2202#PH:IITK:1505#PH:IITJ:2402#PH:IITB:1215#PH:IITBBS:1903#PH:IITRPR:2303#PH:IISc:1104#PH:IITB:1202#PH:IITB:1209#PH:IITKgp:1605#PH:IITBBS:1905#PH:IITB:1212#PH:IITB:1213#PH:IITB:1210, 0, true, NA, NA, false
M101X44, --, --, --, --, --, -- , GEN, false, GG502103-M2, 257, 45, --, --, --, XXXX-1605-1801-1904, GG:IITB:1208#GG:IITKgp:1605#GG:IITR:1801#GG:IITBBS:1904, 0, true, NA, NA, false
M107H32, --, --, --, --, --, -- , GEN, false, MA307155-M1, 402, 32.33, --, --, --, 1804-1902-2102-2403-2203-2301-1402-1302-1603, MA:IITR:1804#MA:IITBBS:1902#MA:IITH:2102#MA:IITJ:2403#MA:IITI:2203#MA:IITRPR:2301#MA:IITG:1402#MA:IITD:1302#MA:IITKgp:1603, 0, true, NA, NA, false
M112A30, --, --, --, --, --, -- , OBC, false, PH327281-M1, 1761, 17.67, --, --, --, XXXX-1903-1905-1202-1207-XXXX-XXXX-XXXX-1215-1216-1303-2003-1403-2103-2202-1503-XXXX-1604-1605-1703-1805-2303-2402, PH:IISc:1104#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITB:1202#PH:IITB:1207#PH:IITB:1209#PH:IITB:1212#PH:IITB:1213#PH:IITB:1215#PH:IITB:1216#PH:IITD:1303#PH:IITGN:2003#PH:IITG:1403#PH:IITH:2103#PH:IITI:2202#PH:IITK:1503#PH:IITK:1505#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITM:1703#PH:IITR:1805#PH:IITRPR:2303#PH:IITJ:2402, 0, true, NA, NA, false
M108G19, --, --, --, --, --, -- , SC, false, PH203269-M1, 2575, 14.67, --, --, --, 1207-1503-1303-2003-1403-2103-2202-1703-1805-2402-1202-XXXX-1215-1216-XXXX-XXXX-1604-1605-XXXX-XXXX-1903-1905-2303, PH:IITB:1207#PH:IITK:1503#PH:IITD:1303#PH:IITGN:2003#PH:IITG:1403#PH:IITH:2103#PH:IITI:2202#PH:IITM:1703#PH:IITR:1805#PH:IITJ:2402#PH:IITB:1202#PH:IITB:1209#PH:IITB:1215#PH:IITB:1216#PH:IITB:1212#PH:IITB:1213#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITK:1505#PH:IISc:1104#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITRPR:2303, 0, true, NA, NA, false
M117T96, --, --, --, --, --, -- , GEN, false, BL805041-M1, 43, 51.67, --, --, --, 1101-XXXX, BL:IISc:1101#BL:IITB:1210, 0, true, NA, NA, false
M102R66, --, --, --, --, --, -- , OBC, false, CY410020-M2, 1450, 29, --, --, --, XXXX-1901-2101-2001-1401-2201-2302-1601-1701-2401-1301-1803-1102-1501, CY:IITB:1213#CY:IITBBS:1901#CY:IITH:2101#CY:IITGN:2001#CY:IITG:1401#CY:IITI:2201#CY:IITRPR:2302#CY:IITKgp:1601#CY:IITM:1701#CY:IITJ:2401#CY:IITD:1301#CY:IITR:1803#CY:IISc:1102#CY:IITK:1501, 0, true, NA, NA, false
M111C72, --, --, --, --, --, -- , GEN, false, MA308160-M1, 782, 26, --, --, --, XXXX-1206-XXXX-XXXX-1214-1502-1702-1302-1603-1902-1905-2002-2102-2203-1804-1402-2301-2403, MA:IISc:1103#MA:IITB:1206#MA:IITB:1212#MA:IITB:1213#MA:IITB:1214#MA:IITK:1502#MA:IITM:1702#MA:IITD:1302#MA:IITKgp:1603#MA:IITBBS:1902#MA:IITBBS:1905#MA:IITGN:2002#MA:IITH:2102#MA:IITI:2203#MA:IITR:1804#MA:IITG:1402#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M114J73, --, --, --, --, --, -- , SC, false, PH405199-M1, 4303, 10, --, --, --, 1207-1303-1503-1604-2303-1805-2003-2103-2202-2402-1703, PH:IITB:1207#PH:IITD:1303#PH:IITK:1503#PH:IITKgp:1604#PH:IITRPR:2303#PH:IITR:1805#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITJ:2402#PH:IITM:1703, 0, true, NA, NA, false
M111H16, --, --, --, --, --, -- , SC, false, PH323297-M1, 4523, 9.67, --, --, --, 1303-1703-1403-1503-1207-2202-2103-1805, PH:IITD:1303#PH:IITM:1703#PH:IITG:1403#PH:IITK:1503#PH:IITB:1207#PH:IITI:2202#PH:IITH:2103#PH:IITR:1805, 0, true, NA, NA, false
M105X80, --, --, --, --, --, -- , OBC, false, PH514032-M1, 1295, 20.33, --, --, --, XXXX-1102-1101-1303-1202-1207-XXXX-XXXX-XXXX-XXXX-1215-1903-2003-1403-2103-2202-1503-XXXX-1604-1605-1703-1805-2303-2402-1905-1216, PH:IISc:1104#PH:IISc:1102#PH:IISc:1101#PH:IITD:1303#PH:IITB:1202#PH:IITB:1207#PH:IITB:1209#PH:IITB:1212#PH:IITB:1210#PH:IITB:1213#PH:IITB:1215#PH:IITBBS:1903#PH:IITGN:2003#PH:IITG:1403#PH:IITH:2103#PH:IITI:2202#PH:IITK:1503#PH:IITK:1505#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITM:1703#PH:IITR:1805#PH:IITRPR:2303#PH:IITJ:2402#PH:IITBBS:1905#PH:IITB:1216, 0, true, NA, NA, false
M110A99, --, --, --, --, --, -- , GEN, false, MA509138-M1, 1406, 20.67, --, --, --, 1804-2203-1902-2002-2301-2403-2102-1905, MA:IITR:1804#MA:IITI:2203#MA:IITBBS:1902#MA:IITGN:2002#MA:IITRPR:2301#MA:IITJ:2403#MA:IITH:2102#MA:IITBBS:1905, 0, true, NA, NA, false
M105U67, --, --, --, --, --, -- , GEN, false, BT104009-M0, 326, 24.67, --, --, --, XXXX-1101-1802, BT:IITB:1210#BT:IISc:1101#BT:IITR:1802, 0, true, NA, NA, false
M108E32, --, --, --, --, --, -- , GEN, false, CY304107-M2, 1029, 34.33, --, --, --, 1102-1211-1301-2302-1501-1803-2001-2101-2201-1601-2401, CY:IISc:1102#CY:IITB:1211#CY:IITD:1301#CY:IITRPR:2302#CY:IITK:1501#CY:IITR:1803#CY:IITGN:2001#CY:IITH:2101#CY:IITI:2201#CY:IITKgp:1601#CY:IITJ:2401, 0, true, NA, NA, false
M106K33, --, --, --, --, --, -- , OBC, false, BL309075-M1, 674, 29.33, --, --, --, 1101, BL:IISc:1101, 0, true, NA, NA, false
M111J77, --, --, --, --, --, -- , SC, false, MA410140-M1, 1696, 18.67, --, --, --, 2301-2403-1804-2203-1402-1702-2102-1902-2002-1603, MA:IITRPR:2301#MA:IITJ:2403#MA:IITR:1804#MA:IITI:2203#MA:IITG:1402#MA:IITM:1702#MA:IITH:2102#MA:IITBBS:1902#MA:IITGN:2002#MA:IITKgp:1603, 0, true, NA, NA, false
M114X92, --, --, --, --, --, -- , SC, false, CY412100-M2, 3304, 16, --, --, --, 1301-1701-1401-1211-2201-2001, CY:IITD:1301#CY:IITM:1701#CY:IITG:1401#CY:IITB:1211#CY:IITI:2201#CY:IITGN:2001, 0, true, NA, NA, false
M111R29, --, --, --, --, --, -- , GEN, false, MA413017-M1, 1030, 23.67, --, --, --, 1804-2301-2403, MA:IITR:1804#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M116M27, --, --, --, --, --, -- , OBC, false, BL313386-M1, 427, 33.67, --, --, --, 1101, BL:IISc:1101, 0, true, NA, NA, false
M110B85, --, --, --, --, --, -- , GEN, false, CY313166-M2, 2000, 24, --, --, --, 1301-1803-2401-2101-1601-2001-1211-1501-1102-1701-2201, CY:IITD:1301#CY:IITR:1803#CY:IITJ:2401#CY:IITH:2101#CY:IITKgp:1601#CY:IITGN:2001#CY:IITB:1211#CY:IITK:1501#CY:IISc:1102#CY:IITM:1701#CY:IITI:2201, 0, true, NA, NA, false
M107F21, --, --, --, --, --, -- , GEN, false, CY313143-M2, 770, 38.67, --, --, --, 1803-2302-1301-2401-1501-1601-2101-1401-1901-2001-1211, CY:IITR:1803#CY:IITRPR:2302#CY:IITD:1301#CY:IITJ:2401#CY:IITK:1501#CY:IITKgp:1601#CY:IITH:2101#CY:IITG:1401#CY:IITBBS:1901#CY:IITGN:2001#CY:IITB:1211, 0, true, NA, NA, false
M108E60, --, --, --, --, --, -- , SC, false, CY611219-M2, 1561, 28, --, --, --, 1205-1301-1601-2101-1901-1501-1401-2201, CY:IITB:1205#CY:IITD:1301#CY:IITKgp:1601#CY:IITH:2101#CY:IITBBS:1901#CY:IITK:1501#CY:IITG:1401#CY:IITI:2201, 0, true, NA, NA, false
M113A87, --, --, --, --, --, -- , SC, false, PH613030-M1, 1737, 17.67, --, --, --, 1604-1903-1303-XXXX-1403-2103-1503-1703-1207-2202-2402-1805-2303-2003, PH:IITKgp:1604#PH:IITBBS:1903#PH:IITD:1303#PH:IISc:1104#PH:IITG:1403#PH:IITH:2103#PH:IITK:1503#PH:IITM:1703#PH:IITB:1207#PH:IITI:2202#PH:IITJ:2402#PH:IITR:1805#PH:IITRPR:2303#PH:IITGN:2003, 0, true, NA, NA, false
M102W92, --, --, --, --, --, -- , SC, false, MA322047-M1, 899, 25, --, --, --, 1302-1804-1502, MA:IITD:1302#MA:IITR:1804#MA:IITK:1502, 0, true, NA, NA, false
M105K82, --, --, --, --, --, -- , GEN, false, PH304269-M1, 1198, 21, --, --, --, 2402-2003-2202-1703-1207-1303-1403-2103-1503-1805, PH:IITJ:2402#PH:IITGN:2003#PH:IITI:2202#PH:IITM:1703#PH:IITB:1207#PH:IITD:1303#PH:IITG:1403#PH:IITH:2103#PH:IITK:1503#PH:IITR:1805, 0, true, NA, NA, false
M121E42, --, --, --, --, --, -- , SC, false, CY211132-M2, 3525, 15, --, --, --, 1205-2101-1401-2401-2001-1701-1501-1301-1901-1803-2302, CY:IITB:1205#CY:IITH:2101#CY:IITG:1401#CY:IITJ:2401#CY:IITGN:2001#CY:IITM:1701#CY:IITK:1501#CY:IITD:1301#CY:IITBBS:1901#CY:IITR:1803#CY:IITRPR:2302, 0, true, NA, NA, false
M108C43, --, --, --, --, --, -- , GEN, false, MA606067-M0, 1214, 22, MS606067-M0, 218, 28.33, XXXX-1603-1502, MA:IITB:1213#MA:IITKgp:1603#MA:IITK:1502, 0, true, NA, NA, false
M111F42, --, --, --, --, --, -- , SC, false, BL301130-M0, 2191, 14.33, BT301130-M0, 1547, 14.33, XXXX-1802-XXXX-XXXX, BT:IITB:1213#BT:IITR:1802#BT:IITB:1210#BL:IITB:1210, 0, true, NA, NA, false
M104H21, --, --, --, --, --, -- , GEN, false, MA301421-M1, 468, 30.67, --, --, --, XXXX-1502-1206-1302-1702-1603-1402-1804-1214-2102-2203-1902-2002-2403-2301-XXXX-XXXX, MA:IISc:1103#MA:IITK:1502#MA:IITB:1206#MA:IITD:1302#MA:IITM:1702#MA:IITKgp:1603#MA:IITG:1402#MA:IITR:1804#MA:IITB:1214#MA:IITH:2102#MA:IITI:2203#MA:IITBBS:1902#MA:IITGN:2002#MA:IITJ:2403#MA:IITRPR:2301#MA:IITB:1212#MA:IITB:1213, 0, true, NA, NA, false
M108S17, --, --, --, --, --, -- , GEN, false, PH327131-M1, 776, 25, --, --, --, XXXX-1207-1503-1303-1703-2202-2103-2003-XXXX-1604-2402-1903-2303, PH:IISc:1104#PH:IITB:1207#PH:IITK:1503#PH:IITD:1303#PH:IITM:1703#PH:IITI:2202#PH:IITH:2103#PH:IITGN:2003#PH:IITK:1505#PH:IITKgp:1604#PH:IITJ:2402#PH:IITBBS:1903#PH:IITRPR:2303, 0, true, NA, NA, false
M113E45, --, --, --, --, --, -- , GEN, false, CY612130-M2, 1321, 30.67, --, --, --, 1601-1301-1501-1701-1803-2101-2302-2001-XXXX-XXXX, CY:IITKgp:1601#CY:IITD:1301#CY:IITK:1501#CY:IITM:1701#CY:IITR:1803#CY:IITH:2101#CY:IITRPR:2302#CY:IITGN:2001#CY:IITB:1212#CY:IITB:1213, 0, true, NA, NA, false
M104Q67, --, --, --, --, --, -- , GEN, false, MA509013-M0, 1555, 19.67, --, --, --, 1804-1402, MA:IITR:1804#MA:IITG:1402, 0, true, NA, NA, false
M106P88, --, --, --, --, --, -- , GEN, false, MA309077-M1, 1496, 20, --, --, --, 1804-1214-2102-1302-2403-2203-2301-1402-1206-1502-1603-1702-XXXX, MA:IITR:1804#MA:IITB:1214#MA:IITH:2102#MA:IITD:1302#MA:IITJ:2403#MA:IITI:2203#MA:IITRPR:2301#MA:IITG:1402#MA:IITB:1206#MA:IITK:1502#MA:IITKgp:1603#MA:IITM:1702#MA:IITB:1212, 0, true, NA, NA, false
M102A87, --, --, --, --, --, -- , OBC, false, PH506019-M1, 936, 23, --, --, --, 2303-1604-1605-XXXX-XXXX-1215-1905-1403-2402-2103-1703-2003-2202-1805-1903-XXXX-1303-1101, PH:IITRPR:2303#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITB:1210#PH:IITB:1212#PH:IITB:1215#PH:IITBBS:1905#PH:IITG:1403#PH:IITJ:2402#PH:IITH:2103#PH:IITM:1703#PH:IITGN:2003#PH:IITI:2202#PH:IITR:1805#PH:IITBBS:1903#PH:IITK:1505#PH:IITD:1303#PH:IISc:1101, 0, true, NA, NA, false
M112S40, --, --, --, --, --, -- , SC, false, MA203303-M1, 3625, 11.33, --, --, --, 1206-1402-2102-1502-2203-1302-XXXX-1902-2403-1702-2002-1804-2301-1603-XXXX-1101-1905-XXXX-1214, MA:IITB:1206#MA:IITG:1402#MA:IITH:2102#MA:IITK:1502#MA:IITI:2203#MA:IITD:1302#MA:IISc:1103#MA:IITBBS:1902#MA:IITJ:2403#MA:IITM:1702#MA:IITGN:2002#MA:IITR:1804#MA:IITRPR:2301#MA:IITKgp:1603#MA:IITB:1213#MA:IISc:1101#MA:IITBBS:1905#MA:IITB:1212#MA:IITB:1214, 0, true, NA, NA, false
M105R12, --, --, --, --, --, -- , GEN, false, PH103072-M1, 822, 24.67, --, --, --, 2402-2003-XXXX-1703-1805-2103-1503-1403-1303-1207, PH:IITJ:2402#PH:IITGN:2003#PH:IITB:1213#PH:IITM:1703#PH:IITR:1805#PH:IITH:2103#PH:IITK:1503#PH:IITG:1403#PH:IITD:1303#PH:IITB:1207, 0, true, NA, NA, false
M115P32, --, --, --, --, --, -- , GEN, false, BT205047-M2, 170, 28.33, --, --, --, 1101-XXXX-1204-1802-XXXX, BT:IISc:1101#BT:IITB:1210#BT:IITB:1204#BT:IITR:1802#BT:IITB:1213, 0, true, NA, NA, false
M118C60, --, --, --, --, --, -- , GEN, false, BL807011-M1, 486, 32.33, --, --, --, 1102-1101-XXXX, BL:IISc:1102#BL:IISc:1101#BL:IITB:1210, 0, true, NA, NA, false
M111T43, --, --, --, --, --, -- , GEN, false, MA410144-M1, 906, 24.67, --, --, --, 1402-2102-1603-2403-XXXX-1902-1206-1302-2002-2203-1502-1702-1804-2301, MA:IITG:1402#MA:IITH:2102#MA:IITKgp:1603#MA:IITJ:2403#MA:IISc:1103#MA:IITBBS:1902#MA:IITB:1206#MA:IITD:1302#MA:IITGN:2002#MA:IITI:2203#MA:IITK:1502#MA:IITM:1702#MA:IITR:1804#MA:IITRPR:2301, 0, true, NA, NA, false
M111M91, --, --, --, --, --, -- , OBC, false, BT205284-M2, 6, 43.67, --, --, --, XXXX, BT:IITB:1213, 0, true, NA, NA, false
M105K56, --, --, --, --, --, -- , GEN, false, BL606039-M0, 299, 36.67, BT606039-M0, 136, 29.33, 1101-1204-1802-XXXX-XXXX, BL:IISc:1101#BT:IITB:1204#BT:IITR:1802#BT:IITB:1210#BT:IITB:1213, 0, true, NA, NA, false
M113E63, --, --, --, --, --, -- , GEN, false, PH514198-M1, 525, 28.33, --, --, --, XXXX-XXXX-XXXX-2402-2303-1605-2003-1903-2103-2202-XXXX-1216-1403-XXXX, PH:IITK:1505#PH:IITB:1213#PH:IITB:1212#PH:IITJ:2402#PH:IITRPR:2303#PH:IITKgp:1605#PH:IITGN:2003#PH:IITBBS:1903#PH:IITH:2103#PH:IITI:2202#PH:IITB:1209#PH:IITB:1216#PH:IITG:1403#PH:IISc:1104, 0, true, NA, NA, false
