ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M112J48, GG, 1602, SC, 1, 247, 45.33, SC, false, GG602081-M2, 247, 45.33, --, --, --, 1602-1904-1801-1201-XXXX, GG:IITKgp:1602#GG:IITBBS:1904#GG:IITR:1801#GG:IITB:1201#GG:IITB:1208, 3, false, No-Quota-Change, Same, false
M113E16, MA, 2102, GEN, 6, 247, 36, GEN, false, MA613038-M1, 247, 36, --, --, --, 1502-1206-XXXX-1702-1302-2102-1402-2002-1902-1603-2301-1214-2403-1804-2203, MA:IITK:1502#MA:IITB:1206#MA:IISc:1103#MA:IITM:1702#MA:IITD:1302#MA:IITH:2102#MA:IITG:1402#MA:IITGN:2002#MA:IITBBS:1902#MA:IITKgp:1603#MA:IITRPR:2301#MA:IITB:1214#MA:IITJ:2403#MA:IITR:1804#MA:IITI:2203, 4, true, No-Quota-Change, Same, false
M103G11, MA, 2002, GEN, 6, 248, 36, GEN, false, MA303248-M0, 248, 36, --, --, --, 1302-1804-1702-1402-2102-2002-1603-1502, MA:IITD:1302#MA:IITR:1804#MA:IITM:1702#MA:IITG:1402#MA:IITH:2102#MA:IITGN:2002#MA:IITKgp:1603#MA:IITK:1502, 4, true, No-Quota-Change, Same, false
M110C43, MA, 2403, GEN, 4, 248, 36, GEN, false, MA323243-M1, 248, 36, --, --, --, 1302-1804-1502-2403-2002-2301-1206-1702-2102-1402-1603, MA:IITD:1302#MA:IITR:1804#MA:IITK:1502#MA:IITJ:2403#MA:IITGN:2002#MA:IITRPR:2301#MA:IITB:1206#MA:IITM:1702#MA:IITH:2102#MA:IITG:1402#MA:IITKgp:1603, 4, true, No-Quota-Change, Same, false
M105D54, CY, 1601, OBC, 1, 249, 51.67, OBC, false, CY611019-M2, 249, 51.67, --, --, --, 1601-1211-1501-1701-1301-1401-2101-1803-1901-2001-2201-2302, CY:IITKgp:1601#CY:IITB:1211#CY:IITK:1501#CY:IITM:1701#CY:IITD:1301#CY:IITG:1401#CY:IITH:2101#CY:IITR:1803#CY:IITBBS:1901#CY:IITGN:2001#CY:IITI:2201#CY:IITRPR:2302, 3, false, No-Quota-Change, Same, false
M103H94, CY, 2401, GEN, 12, 250, 51.67, GEN, false, CY301346-M2, 250, 51.67, --, --, --, 1205-1301-1102-1501-1601-1803-1401-2101-2201-1211-1701-2401-2001-1901-2302, CY:IITB:1205#CY:IITD:1301#CY:IISc:1102#CY:IITK:1501#CY:IITKgp:1601#CY:IITR:1803#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITB:1211#CY:IITM:1701#CY:IITJ:2401#CY:IITGN:2001#CY:IITBBS:1901#CY:IITRPR:2302, 1, true, NA, NA, false
M108F55, CY, 2302, GEN, 10, 250, 51.67, GEN, false, CY605151-M2, 250, 51.67, --, --, --, 1102-1601-1301-1401-1701-2101-1803-1901-2001-2302-2401-2201-1205-1501, CY:IISc:1102#CY:IITKgp:1601#CY:IITD:1301#CY:IITG:1401#CY:IITM:1701#CY:IITH:2101#CY:IITR:1803#CY:IITBBS:1901#CY:IITGN:2001#CY:IITRPR:2302#CY:IITJ:2401#CY:IITI:2201#CY:IITB:1205#CY:IITK:1501, 1, true, NA, NA, false
M104W22, CY, 2302, GEN, 10, 250, 51.67, GEN, false, CY323343-M2, 250, 51.67, --, --, --, 1102-1601-1501-1205-1301-1803-1701-1401-2001-2302-2101-1901-2201-1211-2401, CY:IISc:1102#CY:IITKgp:1601#CY:IITK:1501#CY:IITB:1205#CY:IITD:1301#CY:IITR:1803#CY:IITM:1701#CY:IITG:1401#CY:IITGN:2001#CY:IITRPR:2302#CY:IITH:2101#CY:IITBBS:1901#CY:IITI:2201#CY:IITB:1211#CY:IITJ:2401, 1, true, NA, NA, false
M108K37, MA, 1302, OBC, 1, 251, 36, OBC, false, MA301102-M0, 251, 36, MS301102-M0, 264, 25.33, 1302-1502-1804-1402-1603-1902-2002-1702-2301-2102-2403, MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITG:1402#MA:IITKgp:1603#MA:IITBBS:1902#MA:IITGN:2002#MA:IITM:1702#MA:IITRPR:2301#MA:IITH:2102#MA:IITJ:2403, 4, true, No-Quota-Change, Same, false
M109E19, MA, 2002, GEN, 4, 251, 36, GEN, false, MA323191-M1, 251, 36, --, --, --, 1302-1502-1804-2002-2102-1402-1702-2301-2403-2203-1603-1902, MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITGN:2002#MA:IITH:2102#MA:IITG:1402#MA:IITM:1702#MA:IITRPR:2301#MA:IITJ:2403#MA:IITI:2203#MA:IITKgp:1603#MA:IITBBS:1902, 3, true, No-Quota-Change, Improved , false
M101E33, CY, 2401, GEN, 14, 253, 51.33, GEN, false, CY323244-M2, 253, 51.33, --, --, --, 1102-1501-1205-1301-1601-1803-1701-1401-2101-2001-2201-1901-2302-2401, CY:IISc:1102#CY:IITK:1501#CY:IITB:1205#CY:IITD:1301#CY:IITKgp:1601#CY:IITR:1803#CY:IITM:1701#CY:IITG:1401#CY:IITH:2101#CY:IITGN:2001#CY:IITI:2201#CY:IITBBS:1901#CY:IITRPR:2302#CY:IITJ:2401, 1, true, NA, NA, false
M103M70, MS, 1504, OBC, 1, 253, 26, OBC, false, MS301046-M0, 253, 26, --, --, --, 1504-1214-1203-XXXX-1905, MS:IITK:1504#MS:IITB:1214#MS:IITB:1203#MS:IISc:1103#MS:IITBBS:1905, 4, true, No-Quota-Change, Same, false
M107F27, CY, 2401, GEN, 15, 253, 51.33, GEN, false, CY611168-M2, 253, 51.33, --, --, --, 1401-1102-1211-1601-1301-1701-1803-2101-2001-1901-2201-1501-1205-2302-2401, CY:IITG:1401#CY:IISc:1102#CY:IITB:1211#CY:IITKgp:1601#CY:IITD:1301#CY:IITM:1701#CY:IITR:1803#CY:IITH:2101#CY:IITGN:2001#CY:IITBBS:1901#CY:IITI:2201#CY:IITK:1501#CY:IITB:1205#CY:IITRPR:2302#CY:IITJ:2401, 1, true, NA, NA, false
M102A50, CY, 1601, SC, 1, 253, 51.33, SC, false, CY409013-M2, 253, 51.33, --, --, --, 1601-1205-1501-1401-1701-1803, CY:IITKgp:1601#CY:IITB:1205#CY:IITK:1501#CY:IITG:1401#CY:IITM:1701#CY:IITR:1803, 3, false, No-Quota-Change, Same, false
M103H82, CY, 1301, SC, 1, 253, 51.33, SC, false, CY303235-M2, 253, 51.33, --, --, --, 1301-1205-1501-1401-1601-1701-1102-1101-1803-2401-2101-1901-1905-2001-2201-2302-1211-XXXX, CY:IITD:1301#CY:IITB:1205#CY:IITK:1501#CY:IITG:1401#CY:IITKgp:1601#CY:IITM:1701#CY:IISc:1102#CY:IISc:1101#CY:IITR:1803#CY:IITJ:2401#CY:IITH:2101#CY:IITBBS:1901#CY:IITBBS:1905#CY:IITGN:2001#CY:IITI:2201#CY:IITRPR:2302#CY:IITB:1211#CY:IITB:1212, 3, false, No-Quota-Change, Same, false
M112F32, PH, 2103, GEN, 12, 253, 35.67, GEN, false, PH327296-M1, 253, 35.67, --, --, --, 1216-1215-XXXX-XXXX-1604-1207-1303-1503-1703-1805-1403-2103-2303-1903-2003-2202-2402-XXXX-1202-1605-XXXX, PH:IITB:1216#PH:IITB:1215#PH:IITK:1505#PH:IISc:1104#PH:IITKgp:1604#PH:IITB:1207#PH:IITD:1303#PH:IITK:1503#PH:IITM:1703#PH:IITR:1805#PH:IITG:1403#PH:IITH:2103#PH:IITRPR:2303#PH:IITBBS:1903#PH:IITGN:2003#PH:IITI:2202#PH:IITJ:2402#PH:IITB:1209#PH:IITB:1202#PH:IITKgp:1605#PH:IITB:1212, 4, true, No-Quota-Change, Same, false
M103K53, PH, 2103, GEN, 5, 254, 35.33, GEN, false, PH410040-M1, 254, 35.33, --, --, --, 1604-1303-1805-1403-2103-1703, PH:IITKgp:1604#PH:IITD:1303#PH:IITR:1805#PH:IITG:1403#PH:IITH:2103#PH:IITM:1703, 4, true, No-Quota-Change, Same, false
M102P35, PH, 2103, GEN, 8, 254, 35.33, GEN, false, PH607050-M1, 254, 35.33, --, --, --, 1604-1503-1403-1207-XXXX-1703-1805-2103-2003-2202-2402-2303-1903-1505-1215-XXXX, PH:IITKgp:1604#PH:IITK:1503#PH:IITG:1403#PH:IITB:1207#PH:IISc:1104#PH:IITM:1703#PH:IITR:1805#PH:IITH:2103#PH:IITGN:2003#PH:IITI:2202#PH:IITJ:2402#PH:IITRPR:2303#PH:IITBBS:1903#PH:IITK:1505#PH:IITB:1215#PH:IITB:1213, 3, true, No-Quota-Change, Improved , false
M111Y49, MA, 1902, GEN, 6, 255, 36, GEN, false, MA327278-M1, 255, 36, --, --, --, 1302-1206-1502-1702-1804-1902-1603-1402-2301-2403-2203-2002-2102-1214-XXXX-1101, MA:IITD:1302#MA:IITB:1206#MA:IITK:1502#MA:IITM:1702#MA:IITR:1804#MA:IITBBS:1902#MA:IITKgp:1603#MA:IITG:1402#MA:IITRPR:2301#MA:IITJ:2403#MA:IITI:2203#MA:IITGN:2002#MA:IITH:2102#MA:IITB:1214#MA:IISc:1103#MA:IISc:1101, 4, true, No-Quota-Change, Same, false
M105J57, PH, 1202, OBC, 1, 256, 35.33, OBC, false, PH411155-M1, 256, 35.33, --, --, --, 1202-1605-XXXX-1604-1207-1905-1216-XXXX-1703-1805-1503-XXXX-1303-2003-2103-2202-2303-2402-XXXX-1903-1403-XXXX, PH:IITB:1202#PH:IITKgp:1605#PH:IITB:1209#PH:IITKgp:1604#PH:IITB:1207#PH:IITBBS:1905#PH:IITB:1216#PH:IITB:1210#PH:IITM:1703#PH:IITR:1805#PH:IITK:1503#PH:IISc:1104#PH:IITD:1303#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITRPR:2303#PH:IITJ:2402#PH:IITB:1213#PH:IITBBS:1903#PH:IITG:1403#PH:IITK:1505, 3, false, No-Quota-Change, Same, false
M108Q93, MA, 1702, OBC, 2, 256, 36, OBC, false, MA612063-M1, 256, 36, --, --, --, 1502-1702-1302-2002, MA:IITK:1502#MA:IITM:1702#MA:IITD:1302#MA:IITGN:2002, 4, true, No-Quota-Change, Same, false
M103C40, PH, 1903, GEN, 3, 256, 35.33, GEN, false, PH607095-M1, 256, 35.33, --, --, --, 1604-1303-1903-1503-1403-1703-2103-1805-2202-1207-1215-XXXX-2003-2303-2402-1216, PH:IITKgp:1604#PH:IITD:1303#PH:IITBBS:1903#PH:IITK:1503#PH:IITG:1403#PH:IITM:1703#PH:IITH:2103#PH:IITR:1805#PH:IITI:2202#PH:IITB:1207#PH:IITB:1215#PH:IISc:1104#PH:IITGN:2003#PH:IITRPR:2303#PH:IITJ:2402#PH:IITB:1216, 4, true, No-Quota-Change, Same, false
M110S90, MS, 1504, OBC, 1, 257, 25.67, OBC, false, MS513067-M2, 257, 25.67, --, --, --, 1504-1203-1214-1905-XXXX, MS:IITK:1504#MS:IITB:1203#MS:IITB:1214#MS:IITBBS:1905#MS:IISc:1103, 3, false, No-Quota-Change, Same, false
M106T10, MA, 1302, OBC, 1, 257, 36, OBC, false, BT324059-M0, 1051, 17, MA324376-M0, 257, 36, 1302-1206-1502-1214-1603-1902-1702-1402-2102-1804-2403-2301, MA:IITD:1302#MA:IITB:1206#MA:IITK:1502#MA:IITB:1214#MA:IITKgp:1603#MA:IITBBS:1902#MA:IITM:1702#MA:IITG:1402#MA:IITH:2102#MA:IITR:1804#MA:IITJ:2403#MA:IITRPR:2301, 3, false, No-Quota-Change, Same, false
M104A44, PH, 1604, OBC, 1, 258, 35.33, OBC, false, PH326095-M1, 258, 35.33, --, --, --, 1604-1207-1503-1303-1703-1403-1805-1216-1903-2103-1202-1605-XXXX, PH:IITKgp:1604#PH:IITB:1207#PH:IITK:1503#PH:IITD:1303#PH:IITM:1703#PH:IITG:1403#PH:IITR:1805#PH:IITB:1216#PH:IITBBS:1903#PH:IITH:2103#PH:IITB:1202#PH:IITKgp:1605#PH:IITK:1505, 3, false, No-Quota-Change, Same, false
M108V16, MA, 1302, OBC, 4, 258, 35.67, OBC, false, MA327137-M1, 258, 35.67, --, --, --, XXXX-1206-1502-1302-1804-1603-2203-2403-1702-2301-1902-2002-1402, MA:IISc:1103#MA:IITB:1206#MA:IITK:1502#MA:IITD:1302#MA:IITR:1804#MA:IITKgp:1603#MA:IITI:2203#MA:IITJ:2403#MA:IITM:1702#MA:IITRPR:2301#MA:IITBBS:1902#MA:IITGN:2002#MA:IITG:1402, 3, false, No-Quota-Change, Same, false
M110Q61, MA, 1302, OBC, 2, 259, 35.67, OBC, false, MA309102-M1, 259, 35.67, --, --, --, 1206-1302-1502-1804-1702-2403-2002, MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITM:1702#MA:IITJ:2403#MA:IITGN:2002, 3, false, No-Quota-Change, Same, false
M111H43, MA, 2301, GEN, 9, 259, 35.67, GEN, false, MA320090-M0, 259, 35.67, MS320087-M0, 268, 25, 1302-1502-1206-1804-2002-1702-1402-2102-2301-2403-2203, MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IITR:1804#MA:IITGN:2002#MA:IITM:1702#MA:IITG:1402#MA:IITH:2102#MA:IITRPR:2301#MA:IITJ:2403#MA:IITI:2203, 4, true, No-Quota-Change, Same, false
M102V68, MA, 1902, GEN, 3, 259, 35.67, GEN, false, MA410032-M1, 259, 35.67, --, --, --, 1302-1603-1902-1402-2102-2002-2403-1804-2301-2203-1702-1206-1502-XXXX-1214-1905, MA:IITD:1302#MA:IITKgp:1603#MA:IITBBS:1902#MA:IITG:1402#MA:IITH:2102#MA:IITGN:2002#MA:IITJ:2403#MA:IITR:1804#MA:IITRPR:2301#MA:IITI:2203#MA:IITM:1702#MA:IITB:1206#MA:IITK:1502#MA:IISc:1103#MA:IITB:1214#MA:IITBBS:1905, 3, false, No-Quota-Change, Same, false
M104M99, MS, 1214, OBC, 2, 260, 25.33, OBC, false, MS616135-M0, 260, 25.33, --, --, --, XXXX-1214-1203-1905-XXXX, MS:IITK:1504#MS:IITB:1214#MS:IITB:1203#MS:IITBBS:1905#MS:IISc:1103, 4, true, No-Quota-Change, Same, false
M101D44, GG, 1801, SC, 1, 261, 44.67, SC, false, GG809130-M2, 261, 44.67, --, --, --, 1801-1201-1602-1904, GG:IITR:1801#GG:IITB:1201#GG:IITKgp:1602#GG:IITBBS:1904, 3, false, No-Quota-Change, Same, false
M106Y41, PH, 1303, OBC, 1, 261, 35.33, OBC, false, PH305033-M1, 261, 35.33, --, --, --, 1303-1207-1503-1202-1805-1605, PH:IITD:1303#PH:IITB:1207#PH:IITK:1503#PH:IITB:1202#PH:IITR:1805#PH:IITKgp:1605, 4, true, No-Quota-Change, Same, false
M111J36, PH, 2202, GEN, 8, 261, 35.33, GEN, false, PH302179-M1, 261, 35.33, --, --, --, 1503-1207-1303-1805-1703-1403-1604-2202-2003-2103-XXXX-1215-XXXX-1216, PH:IITK:1503#PH:IITB:1207#PH:IITD:1303#PH:IITR:1805#PH:IITM:1703#PH:IITG:1403#PH:IITKgp:1604#PH:IITI:2202#PH:IITGN:2003#PH:IITH:2103#PH:IISc:1104#PH:IITB:1215#PH:IITK:1505#PH:IITB:1216, 4, true, No-Quota-Change, Same, false
M102A61, PH, 2103, GEN, 15, 263, 35.33, GEN, false, PH501129-M1, 263, 35.33, --, --, --, XXXX-XXXX-XXXX-1605-XXXX-XXXX-1216-1102-1101-XXXX-1604-1805-1303-1403-2103-2003-1703-1207-1202-1503-2202-1903-2402-2303-1905, PH:IISc:1104#PH:IITK:1505#PH:IITB:1209#PH:IITKgp:1605#PH:IITB:1212#PH:IITB:1213#PH:IITB:1216#PH:IISc:1102#PH:IISc:1101#PH:IITB:1210#PH:IITKgp:1604#PH:IITR:1805#PH:IITD:1303#PH:IITG:1403#PH:IITH:2103#PH:IITGN:2003#PH:IITM:1703#PH:IITB:1207#PH:IITB:1202#PH:IITK:1503#PH:IITI:2202#PH:IITBBS:1903#PH:IITJ:2402#PH:IITRPR:2303#PH:IITBBS:1905, 3, true, No-Quota-Change, Improved , false
M108M99, MA, 1302, OBC, 2, 263, 35.67, OBC, false, MA314183-M1, 263, 35.67, --, --, --, 1206-1302-1502-1804-1702-1603, MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITM:1702#MA:IITKgp:1603, 3, false, No-Quota-Change, Same, false
M106W33, MA, 2203, GEN, 11, 263, 35.67, GEN, false, MA323075-M1, 263, 35.67, --, --, --, 1302-1502-1214-1206-1702-1804-1402-1902-1603-2002-2203-2102-XXXX-2403-2301, MA:IITD:1302#MA:IITK:1502#MA:IITB:1214#MA:IITB:1206#MA:IITM:1702#MA:IITR:1804#MA:IITG:1402#MA:IITBBS:1902#MA:IITKgp:1603#MA:IITGN:2002#MA:IITI:2203#MA:IITH:2102#MA:IISc:1103#MA:IITJ:2403#MA:IITRPR:2301, 3, false, No-Quota-Change, Same, false
M105H80, PH, 1303, OBC, 1, 263, 35.33, OBC, false, PH304051-M0, 263, 35.33, --, --, --, 1303-1207-1805-1503-1403-2202-2103-2003-1703-2402, PH:IITD:1303#PH:IITB:1207#PH:IITR:1805#PH:IITK:1503#PH:IITG:1403#PH:IITI:2202#PH:IITH:2103#PH:IITGN:2003#PH:IITM:1703#PH:IITJ:2402, 3, false, No-Quota-Change, Same, false
M105B46, PH, 1903, GEN, 7, 265, 35, GEN, false, PH605210-M1, 265, 35, --, --, --, 1604-1207-1303-1703-1403-1805-1903-2103-2303-2402-2202, PH:IITKgp:1604#PH:IITB:1207#PH:IITD:1303#PH:IITM:1703#PH:IITG:1403#PH:IITR:1805#PH:IITBBS:1903#PH:IITH:2103#PH:IITRPR:2303#PH:IITJ:2402#PH:IITI:2202, 4, true, No-Quota-Change, Same, false
M103T63, MA, 1902, GEN, 3, 265, 35.67, GEN, false, MA509072-M1, 265, 35.67, --, --, --, 1402-1804-1902-1702-2102-1603-1302-2002-2301-1502-1206, MA:IITG:1402#MA:IITR:1804#MA:IITBBS:1902#MA:IITM:1702#MA:IITH:2102#MA:IITKgp:1603#MA:IITD:1302#MA:IITGN:2002#MA:IITRPR:2301#MA:IITK:1502#MA:IITB:1206, 3, false, No-Quota-Change, Same, false
M103K20, MA, 2301, GEN, 2, 265, 35.67, GEN, false, MA802005-M0, 265, 35.67, --, --, --, 1302-2301-1502-1603-2002-1804-1206, MA:IITD:1302#MA:IITRPR:2301#MA:IITK:1502#MA:IITKgp:1603#MA:IITGN:2002#MA:IITR:1804#MA:IITB:1206, 4, true, No-Quota-Change, Same, false
M113W66, PH, 2103, GEN, 8, 267, 35, GEN, false, PH605292-M1, 267, 35, --, --, --, XXXX-XXXX-1215-1604-1303-1403-1703-2103-1903-2003-2202-1805-2303-2402, PH:IISc:1104#PH:IITK:1505#PH:IITB:1215#PH:IITKgp:1604#PH:IITD:1303#PH:IITG:1403#PH:IITM:1703#PH:IITH:2103#PH:IITBBS:1903#PH:IITGN:2003#PH:IITI:2202#PH:IITR:1805#PH:IITRPR:2303#PH:IITJ:2402, 3, true, No-Quota-Change, Improved , false
M108H85, MA, 1902, GEN, 5, 267, 35.67, GEN, false, MA610085-M0, 267, 35.67, MS610045-M0, 235, 27.33, XXXX-1206-1603-1502-1902-2203-1702, MA:IISc:1103#MA:IITB:1206#MA:IITKgp:1603#MA:IITK:1502#MA:IITBBS:1902#MA:IITI:2203#MA:IITM:1702, 4, true, No-Quota-Change, Same, false
M108U14, PH, 2202, GEN, 10, 267, 35, GEN, false, PH305094-M1, 267, 35, --, --, --, XXXX-1303-1403-2003-1202-XXXX-1215-1703-1805-2202-XXXX-2103-1216-1903-1604-1605-2402-2303, PH:IISc:1104#PH:IITD:1303#PH:IITG:1403#PH:IITGN:2003#PH:IITB:1202#PH:IITK:1505#PH:IITB:1215#PH:IITM:1703#PH:IITR:1805#PH:IITI:2202#PH:IITB:1209#PH:IITH:2103#PH:IITB:1216#PH:IITBBS:1903#PH:IITKgp:1604#PH:IITKgp:1605#PH:IITJ:2402#PH:IITRPR:2303, 3, false, No-Quota-Change, Same, false
M101D50, PH, 2103, GEN, 6, 267, 35, GEN, false, PH610165-M1, 267, 35, --, --, --, XXXX-XXXX-1216-1805-1403-2103-XXXX-1605-2202-2003-1903-2303-1703-1303, PH:IISc:1104#PH:IITK:1505#PH:IITB:1216#PH:IITR:1805#PH:IITG:1403#PH:IITH:2103#PH:IITB:1209#PH:IITKgp:1605#PH:IITI:2202#PH:IITGN:2003#PH:IITBBS:1903#PH:IITRPR:2303#PH:IITM:1703#PH:IITD:1303, 3, true, No-Quota-Change, Improved , false
M111G77, PH, 2202, GEN, 2, 267, 35, GEN, false, PH327246-M1, 267, 35, --, --, --, 1403-2202-2103-2003-2402-1805-1703-1303-1207-1503, PH:IITG:1403#PH:IITI:2202#PH:IITH:2103#PH:IITGN:2003#PH:IITJ:2402#PH:IITR:1805#PH:IITM:1703#PH:IITD:1303#PH:IITB:1207#PH:IITK:1503, 4, true, No-Quota-Change, Same, false
M106T29, PH, 1303, OBC, 2, 267, 35, OBC, false, PH608038-M1, 267, 35, --, --, --, XXXX-1303-1207-1703-1503-1805-1215-1604-XXXX-1216-1202-XXXX-2103-2202-1403-1605-2003-1903-1905-2303-2402, PH:IISc:1104#PH:IITD:1303#PH:IITB:1207#PH:IITM:1703#PH:IITK:1503#PH:IITR:1805#PH:IITB:1215#PH:IITKgp:1604#PH:IITK:1505#PH:IITB:1216#PH:IITB:1202#PH:IITB:1212#PH:IITH:2103#PH:IITI:2202#PH:IITG:1403#PH:IITKgp:1605#PH:IITGN:2003#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITRPR:2303#PH:IITJ:2402, 3, false, No-Quota-Change, Same, false
M106K82, MA, 1804, OBC, 4, 268, 35.33, OBC, false, MA323054-M1, 268, 35.33, --, --, --, 1206-1302-1502-1804-1402-2102, MA:IITB:1206#MA:IITD:1302#MA:IITK:1502#MA:IITR:1804#MA:IITG:1402#MA:IITH:2102, 4, true, No-Quota-Change, Same, false
M102N50, MA, 1902, GEN, 11, 268, 35.33, GEN, false, MA319031-M0, 268, 35.33, MS319031-M0, 353, 21.67, XXXX-1206-1214-1502-1702-1603-1402-1302-1804-2002-1902-2102-2301-2203-2403-1101-XXXX-XXXX, MA:IISc:1103#MA:IITB:1206#MA:IITB:1214#MA:IITK:1502#MA:IITM:1702#MA:IITKgp:1603#MA:IITG:1402#MA:IITD:1302#MA:IITR:1804#MA:IITGN:2002#MA:IITBBS:1902#MA:IITH:2102#MA:IITRPR:2301#MA:IITI:2203#MA:IITJ:2403#MA:IISc:1101#MA:IITB:1212#MA:IITB:1213, 4, true, No-Quota-Change, Same, false
M117E47, MA, 2301, GEN, 13, 268, 35.33, GEN, false, MA411112-M0, 268, 35.33, --, --, --, XXXX-1302-1502-1206-1214-1603-1804-1702-1402-2102-2002-XXXX-2301-2203-2403-1902-XXXX-1905, MA:IISc:1103#MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IITB:1214#MA:IITKgp:1603#MA:IITR:1804#MA:IITM:1702#MA:IITG:1402#MA:IITH:2102#MA:IITGN:2002#MA:IITB:1212#MA:IITRPR:2301#MA:IITI:2203#MA:IITJ:2403#MA:IITBBS:1902#MA:IITB:1213#MA:IITBBS:1905, 3, true, No-Quota-Change, Improved , false
M104N83, CY, 1205, SC, 1, 269, 50.67, SC, false, CY610247-M2, 269, 50.67, --, --, --, 1205-1102-1501-1601-1701, CY:IITB:1205#CY:IISc:1102#CY:IITK:1501#CY:IITKgp:1601#CY:IITM:1701, 3, false, No-Quota-Change, Same, false
M110G70, MA, 2203, GEN, 5, 271, 35.33, GEN, false, MA307073-M1, 271, 35.33, --, --, --, 2102-1402-1804-2002-2203-1603-1502-2403-1702-1902-1302-XXXX, MA:IITH:2102#MA:IITG:1402#MA:IITR:1804#MA:IITGN:2002#MA:IITI:2203#MA:IITKgp:1603#MA:IITK:1502#MA:IITJ:2403#MA:IITM:1702#MA:IITBBS:1902#MA:IITD:1302#MA:IISc:1103, 4, true, No-Quota-Change, Same, false
M121K48, MA, 1902, GEN, 1, 271, 35.33, GEN, false, MA604208-M1, 271, 35.33, --, --, --, 1902-2102-1402-2002, MA:IITBBS:1902#MA:IITH:2102#MA:IITG:1402#MA:IITGN:2002, 3, false, No-Quota-Change, Same, false
M105D61, MS, 1504, SC, 2, 272, 25, SC, false, MS608008-M2, 272, 25, --, --, --, 1203-1504-1214, MS:IITB:1203#MS:IITK:1504#MS:IITB:1214, 4, true, No-Quota-Change, Same, false
M104V47, PH, 1503, SC, 1, 273, 34.67, SC, false, PH611104-M1, 273, 34.67, --, --, --, 1503-1207-1703-1303-1604-1403-XXXX-1805-2103-2003-1903-2202-2402-2303, PH:IITK:1503#PH:IITB:1207#PH:IITM:1703#PH:IITD:1303#PH:IITKgp:1604#PH:IITG:1403#PH:IISc:1104#PH:IITR:1805#PH:IITH:2103#PH:IITGN:2003#PH:IITBBS:1903#PH:IITI:2202#PH:IITJ:2402#PH:IITRPR:2303, 3, false, No-Quota-Change, Same, false
M104P95, MA, 2403, GEN, 11, 275, 35.33, GEN, false, MA805027-M1, 275, 35.33, --, --, --, 1302-1402-1804-1502-1702-2002-2102-1206-XXXX-2301-2403-2203, MA:IITD:1302#MA:IITG:1402#MA:IITR:1804#MA:IITK:1502#MA:IITM:1702#MA:IITGN:2002#MA:IITH:2102#MA:IITB:1206#MA:IISc:1103#MA:IITRPR:2301#MA:IITJ:2403#MA:IITI:2203, 4, true, No-Quota-Change, Same, false
M103C30, MA, 1804, OBC, 2, 275, 35.33, OBC, false, MA322064-M1, 275, 35.33, --, --, --, 1302-1804-1502-1603-1206-1702-1402-2403, MA:IITD:1302#MA:IITR:1804#MA:IITK:1502#MA:IITKgp:1603#MA:IITB:1206#MA:IITM:1702#MA:IITG:1402#MA:IITJ:2403, 4, true, No-Quota-Change, Same, false
M101A16, MS, 1214, OBC, 5, 276, 24.67, OBC, false, MA313005-M0, 667, 27.67, MS313002-M0, 276, 24.67, 2002-1402-1902-1603-1214-1203-1504-1905-XXXX-1702-2301-1804-2102-1302-1502-1206-XXXX, MA:IITGN:2002#MA:IITG:1402#MA:IITBBS:1902#MA:IITKgp:1603#MS:IITB:1214#MS:IITB:1203#MS:IITK:1504#MS:IITBBS:1905#MA:IITB:1212#MA:IITM:1702#MA:IITRPR:2301#MA:IITR:1804#MA:IITH:2102#MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MS:IISc:1103, 3, false, No-Quota-Change, Same, false
M101A73, PH, 2202, GEN, 9, 276, 34.67, GEN, false, PH606147-M1, 276, 34.67, --, --, --, 1604-1403-1207-1503-1303-1703-2103-1805-2202, PH:IITKgp:1604#PH:IITG:1403#PH:IITB:1207#PH:IITK:1503#PH:IITD:1303#PH:IITM:1703#PH:IITH:2103#PH:IITR:1805#PH:IITI:2202, 4, true, No-Quota-Change, Same, false
M111D44, MS, 1504, OBC, 2, 276, 24.67, OBC, false, MS509166-M2, 276, 24.67, --, --, --, XXXX-1504-1203-1214, MS:IISc:1103#MS:IITK:1504#MS:IITB:1203#MS:IITB:1214, 3, false, No-Quota-Change, Same, false
