registration_id,application_id,air,raw_marks
PH311172-M1,M112A49,1082,21.67
PH205286-M1,M115W86,1082,21.67
PH614024-M1,M117V58,1082,21.67
PH325123-M1,M101C15,1082,21.67
PH325206-M1,M102C79,1082,21.67
PH514162-M1,M111D58,1082,21.67
PH501134-M1,M102X83,1092,21.67
PH612031-M1,M108A37,1092,21.67
PH611062-M1,M104G40,1092,21.67
PH301441-M1,M104V48,1092,21.67
PH323247-M1,M110E36,1092,21.67
PH406049-M1,M111E53,1092,21.67
PH307147-M1,M105R56,1092,21.67
PH403220-M1,M109E76,1092,21.67
PH327335-M1,M113F18,1092,21.67
PH325186-M1,M101W67,1092,21.67
PH326032-M1,M102X94,1102,21.67
PH511098-M1,M109Z48,1102,21.67
PH611303-M1,M107Q26,1102,21.67
PH301416-M1,M104E71,1102,21.67
PH304138-M1,M102H81,1102,21.67
PH305018-M1,M106N17,1102,21.67
PH305275-M1,M114V26,1102,21.67
PH323202-M1,M109J39,1102,21.67
PH608147-M1,M110G15,1102,21.67
PH610338-M1,M103N49,1102,21.67
PH610225-M1,M101Z54,1102,21.67
PH605013-M1,M101M32,1102,21.67
PH607065-M1,M102S59,1114,21.67
PH305206-M1,M112C53,1114,21.67
PH323306-M1,M111M71,1114,21.67
PH322055-M1,M102Z30,1114,21.67
PH407130-M1,M103A66,1114,21.67
PH111067-M1,M102J44,1114,21.67
PH327268-M1,M111S94,1114,21.67
PH313177-M1,M107Q79,1121,21.67
PH313383-M1,M116K45,1121,21.67
PH410131-M1,M110J73,1121,21.67
PH610248-M1,M102F76,1121,21.67
PH614033-M1,M118P43,1125,21.67
PH103163-M1,M117T18,1126,21.67
PH514092-M1,M108M37,1126,21.67
PH109087-M1,M108Z22,1128,21.67
PH327404-M1,M114Y98,1129,21.33
PH325151-M1,M101N10,1129,21.33
PH612103-M1,M108Y87,1131,21.33
PH305044-M1,M107F32,1131,21.33
PH408044-M1,M117K75,1131,21.33
PH306032-M1,M116Y36,1131,21.33
PH306111-M1,M119U96,1131,21.33
PH611034-M1,M103X61,1136,21.33
PH205219-M1,M107R56,1136,21.33
PH321099-M1,M101X22,1136,21.33
PH611256-M1,M106X47,1139,21.33
PH509424-M1,M118E74,1139,21.33
PH513103-M1,M113U91,1139,21.33
PH323295-M1,M111G36,1139,21.33
PH323325-M1,M112B64,1139,21.33
PH603367-M1,M111J16,1139,21.33
PH403165-M1,M104E74,1139,21.33
PH610182-M1,M101M22,1139,21.33
PH610179-M1,M101K69,1139,21.33
PH325220-M1,M102J22,1139,21.33
PH314227-M1,M110B36,1139,21.33
PH515122-M1,M120X69,1139,21.33
PH304219-M1,M104B34,1151,21.33
PH304266-M1,M105J63,1151,21.33
PH305015-M1,M106J80,1151,21.33
PH609200-M1,M119C86,1151,21.33
PH205323-M1,M120F11,1151,21.33
PH403008-M1,M102B41,1151,21.33
PH808086-M1,M105W48,1157,21.33
PH304088-M1,M101C13,1157,21.33
PH305286-M1,M115C37,1157,21.33
PH305158-M1,M110U64,1157,21.33
PH311067-M1,M121W27,1157,21.33
PH410087-M1,M106Q42,1157,21.33
PH809275-M1,M120C71,1157,21.33
PH211152-M1,M120R60,1157,21.33
PH111018-M1,M119P64,1157,21.33
PH403137-M1,M101Z23,1157,21.33
PH611016-M1,M103T22,1167,21.33
PH405075-M1,M101G83,1167,21.33
PH605147-M1,M102H73,1167,21.33
PH515002-M1,M114C50,1167,21.33
PH301485-M1,M106Q56,1171,21.33
PH325150-M1,M101M97,1171,21.33
PH511225-M1,M117S29,1173,21.33
PH306016-M1,M116N56,1174,21.33
PH611130-M1,M105C99,1175,21
PH410038-M1,M103H70,1176,21
PH514163-M1,M111D61,1176,21
PH326150-M1,M105B39,1178,21
PH513031-M1,M105K78,1178,21
PH609171-M1,M117D75,1178,21
PH608074-M1,M107P63,1178,21
PH410064-M1,M104U97,1178,21
PH403106-M1,M118M27,1178,21
PH612213-M1,M111G51,1184,21
PH701209-M1,M103U65,1184,21
PH611241-M1,M106S79,1184,21
PH411069-M1,M114E75,1184,21
PH304307-M1,M106B85,1184,21
PH413137-M1,M120D64,1184,21
PH323363-M1,M113E46,1184,21
PH603213-M1,M103D51,1184,21
PH510045-M0,M119D13,1184,21
PH504061-M1,M115G74,1184,21
PH327123-M1,M108P43,1184,21
PH610207-M1,M101U35,1184,21
PH514157-M1,M110V33,1184,21
PH515025-M1,M115Q97,1184,21
PH501036-M1,M106Z81,1198,21
PH501181-M1,M113A29,1198,21
PH604061-M1,M114H55,1198,21
PH611017-M1,M103T28,1198,21
PH301419-M1,M104F97,1198,21
PH304191-M1,M103N59,1198,21
PH304269-M1,M105K82,1198,21
PH405332-M1,M105M61,1198,21
PH616195-M1,M107J75,1198,21
PH504059-M1,M115D99,1198,21
PH514149-M1,M110K82,1198,21
PH501136-M1,M103J53,1209,21
PH612196-M1,M110V72,1209,21
PH412091-M1,M120G37,1209,21
PH401069-M1,M106H81,1209,21
PH304085-M1,M101B73,1209,21
PH406058-M1,M112H66,1209,21
PH327310-M1,M112R36,1209,21
PH320043-M0,M109G43,1209,21
PH610183-M1,M101M24,1217,21
PH405356-M1,M106Z33,1218,21
PH102078-M1,M116Q70,1218,21
PH304289-M1,M105U73,1220,21
PH314125-M1,M105Z92,1221,21
PH612211-M1,M111F39,1222,20.67
PH512011-M1,M120S36,1222,20.67
PH406052-M1,M111M65,1222,20.67
PH806150-M1,M111H28,1222,20.67
PH510101-M1,M110A66,1222,20.67
PH403176-M1,M104U29,1222,20.67
PH327376-M1,M114M72,1222,20.67
PH319052-M1,M117Q96,1222,20.67
PH612091-M1,M108W73,1230,20.67
PH324173-M1,M118Z42,1230,20.67
PH611123-M1,M105B77,1230,20.67
PH603267-M1,M106N96,1230,20.67
PH205220-M1,M107W63,1230,20.67
PH328094-M1,M119H71,1230,20.67
PH327196-M1,M110F28,1230,20.67
PH327092-M1,M108A50,1230,20.67
PH403014-M1,M103S60,1230,20.67
PH610149-M1,M101A89,1230,20.67
PH614029-M1,M118F61,1230,20.67
PH514001-M1,M103V29,1230,20.67
PH514052-M1,M106T64,1230,20.67
PH326025-M1,M102V58,1243,20.67
PH513104-M1,M113V93,1243,20.67
PH410114-M1,M109F99,1243,20.67
PH410011-M0,M102H82,1243,20.67
PH322117-M1,M104M93,1243,20.67
PH613119-M1,M114X88,1243,20.67
PH403164-M1,M104E62,1243,20.67
PH403030-M1,M106Q50,1243,20.67
PH610147-M1,M101A44,1243,20.67
PH610232-M1,M102C23,1243,20.67
PH110039-M1,M110V79,1243,20.67
PH324172-M1,M118Z19,1254,20.67
PH611035-M1,M103X69,1254,20.67
PH611208-M1,M106F18,1254,20.67
PH315175-M1,M117R37,1254,20.67
PH401021-M1,M109K52,1254,20.67
PH301442-M1,M104V84,1254,20.67
PH613154-M1,M115Z71,1254,20.67
PH328119-M1,M120C99,1254,20.67
PH802132-M1,M107E79,1254,20.67
PH327285-M1,M112B59,1254,20.67
PH605185-M1,M103T13,1254,20.67
PH326070-M1,M103T59,1265,20.67
PH413003-M1,M109N66,1265,20.67
PH322132-M1,M104Z84,1265,20.67
PH205001-M1,M111F22,1265,20.67
PH703146-M1,M119K22,1265,20.67
PH613185-M1,M116Z88,1265,20.67
PH607139-M1,M103W19,1271,20.67
PH103073-M1,M105R76,1271,20.67
PH515024-M1,M115P90,1271,20.67
PH508126-M1,M111G98,1274,20.67
PH310223-M1,M118H85,1274,20.67
PH209016-M1,M102G59,1274,20.67
PH307163-M1,M109B96,1277,20.67
PH511306-M1,M122C63,1278,20.67
PH319059-M1,M118C21,1278,20.67
PH303114-M1,M119A21,1280,20.33
PH309234-M1,M105K52,1280,20.33
PH612180-M1,M110Q44,1282,20.33
PH313433-M1,M117W40,1282,20.33
PH413105-M1,M118A81,1282,20.33
PH508036-M1,M106S96,1282,20.33
PH327322-M1,M112Z28,1282,20.33
PH507061-M1,M116V94,1287,20.33
PH301480-M1,M106J93,1287,20.33
PH204091-M1,M101G75,1287,20.33
PH410222-M1,M121S87,1287,20.33
PH503107-M1,M109P16,1287,20.33
PH404009-M1,M110Y82,1287,20.33
PH515087-M1,M118P30,1287,20.33
PH515001-M1,M114A74,1287,20.33
PH807094-M1,M109C14,1295,20.33
PH513089-M1,M111G95,1295,20.33
PH608075-M1,M107P84,1295,20.33
PH405262-M1,M101A37,1295,20.33
PH311142-M1,M107T97,1295,20.33
PH322094-M1,M103W11,1295,20.33
PH610166-M1,M101D95,1295,20.33
PH514032-M1,M105X80,1295,20.33
PH501166-M1,M107Y88,1303,20.33
PH611129-M1,M105C98,1303,20.33
PH412023-M1,M103Z13,1303,20.33
PH304201-M1,M103S54,1303,20.33
PH406066-M1,M112Y84,1303,20.33
PH702020-M1,M102K65,1303,20.33
PH613110-M1,M114W45,1303,20.33
PH314116-M1,M105G31,1303,20.33
PH603052-M1,M120D94,1311,20.33
PH314070-M1,M101W40,1311,20.33
PH607038-M1,M102G41,1313,20.33
PH303121-M1,M119D51,1313,20.33
PH701049-M1,M101V24,1315,20.33
PH705060-M1,M107Y38,1315,20.33
PH310004-M0,M102F18,1315,20.33
PH706045-M1,M107Q85,1315,20.33
PH101151-M1,M105M14,1319,20.33
PH608143-M1,M110D10,1320,20
PH413012-M1,M110R68,1321,20
PH803187-M1,M105S75,1321,20
PH501060-M1,M111E37,1323,20
PH326142-M1,M104Y14,1323,20
PH326183-M1,M105R14,1323,20
PH326054-M1,M103K23,1323,20
PH807005-M1,M117P76,1323,20
PH323365-M1,M113E52,1323,20
PH608164-M1,M110Y74,1323,20
PH603206-M1,M102R21,1323,20
PH603382-M1,M112D39,1323,20
PH314093-M1,M103D66,1323,20
PH605287-M1,M113E92,1323,20
PH612035-M1,M108C25,1334,20
PH612219-M1,M111J44,1334,20
PH315072-M1,M114X25,1334,20
PH315054-M1,M114G98,1334,20
PH607135-M1,M103T33,1334,20
PH607011-M1,M101T62,1334,20
PH323195-M1,M109G46,1334,20
PH204108-M1,M104Y12,1334,20
PH803101-M1,M113X61,1334,20
PH410071-M1,M105G91,1334,20
PH322113-M1,M104H27,1334,20
PH616166-M1,M101W76,1334,20
PH327274-M1,M111U99,1334,20
PH514130-M1,M109X80,1334,20
PH514164-M1,M111D90,1334,20
PH501001-M1,M115F17,1349,20
PH501083-M1,M118F28,1349,20
PH612079-M1,M108T20,1349,20
PH612001-M1,M110W96,1349,20
PH324262-M1,M121N40,1349,20
PH611214-M1,M106K37,1349,20
PH513043-M1,M106T78,1349,20
PH304279-M1,M105R17,1349,20
PH703227-M1,M109Q75,1349,20
PH411151-M1,M104S48,1358,20
PH806130-M1,M109J75,1358,20
PH613182-M1,M112W99,1358,20
PH605181-M1,M103M90,1358,20
PH313351-M1,M115J76,1362,20
PH205254-M1,M112H74,1362,20
PH328106-M1,M119S32,1362,20
PH705109-M1,M118W59,1365,20
PH102112-M1,M119W12,1365,20
PH327298-M1,M112F53,1365,20
PH515064-M1,M117N81,1365,20
PH313103-M0,M121U68,1369,20
PH115037-M1,M115M50,1369,20
PH319101-M1,M122C66,1371,20
PH403053-M1,M109R83,1372,19.67
PH326155-M1,M105D94,1373,19.67
PH412057-M1,M115H56,1373,19.67
PH618104-M1,M116X65,1373,19.67
PH304200-M1,M103S48,1373,19.67
PH806126-M1,M109C95,1373,19.67
PH616221-M1,M112B41,1373,19.67
PH328142-M1,M120U35,1373,19.67
PH605018-M1,M103M10,1373,19.67
PH501028-M1,M104U46,1381,19.67
PH612130-M1,M109P31,1381,19.67
PH612193-M1,M110V19,1381,19.67
PH411120-M1,M101G29,1381,19.67
PH607209-M1,M105C32,1381,19.67
PH609027-M1,M111U63,1381,19.67
PH613122-M1,M114Y37,1381,19.67
PH614123-M1,M119U26,1381,19.67
PH314226-M1,M109Z47,1381,19.67
PH612096-M1,M108X76,1390,19.67
PH324045-M1,M114Z27,1390,19.67
PH611298-M1,M107N63,1390,19.67
PH607204-M1,M105A81,1390,19.67
PH302059-M1,M108A13,1390,19.67
PH408017-M1,M110Y23,1390,19.67
PH328178-M1,M121X16,1390,19.67
PH802145-M1,M111S52,1390,19.67
PH306106-M1,M119S49,1390,19.67
PH514067-M1,M107H79,1390,19.67
PH515092-M1,M118W42,1390,19.67
PH807128-M1,M118M52,1401,19.67
PH705106-M1,M118Q50,1401,19.67
PH607115-M1,M103K40,1401,19.67
PH304206-M1,M103U64,1401,19.67
PH305239-M1,M113B70,1401,19.67
PH305187-M1,M111N87,1401,19.67
PH609213-M1,M119V21,1401,19.67
PH322014-M1,M102H33,1401,19.67
PH616210-M1,M110W60,1401,19.67
PH606150-M1,M101B72,1401,19.67
PH327317-M1,M112U84,1401,19.67
PH614037-M1,M118Y26,1401,19.67
PH511178-M1,M114Y89,1413,19.67
PH412170-M1,M108D41,1413,19.67
PH411131-M1,M102Y52,1413,19.67
PH801235-M1,M116T47,1413,19.67
PH703042-M1,M104F58,1413,19.67
PH316012-M1,M120H50,1413,19.67
PH801154-M1,M102M71,1419,19.67
PH310179-M1,M116D87,1419,19.67
PH110116-M1,M114M89,1419,19.67
PH313194-M1,M108M87,1422,19.67
PH327299-M1,M112G60,1422,19.67
PH305243-M1,M113E77,1424,19.67
PH314051-M1,M122P97,1424,19.67
PH703041-M1,M103S78,1426,19.67
PH303025-M1,M116F67,1427,19.33
PH403125-M1,M101B63,1427,19.33
PH327294-M1,M112E49,1427,19.33
PH611235-M1,M106R79,1430,19.33
PH313133-M1,M103M67,1430,19.33
PH405292-M1,M102R78,1430,19.33
PH406033-M1,M109U98,1430,19.33
PH307042-M1,M104A90,1430,19.33
PH616117-M1,M120W10,1430,19.33
PH327270-M1,M111T41,1430,19.33
PH605222-M1,M106V85,1430,19.33
PH501067-M1,M113F85,1438,19.33
PH511102-M1,M110B96,1438,19.33
PH509237-M0,M105N16,1438,19.33
PH304205-M1,M103U12,1438,19.33
PH323136-M1,M108A66,1438,19.33
PH323133-M1,M107Z21,1438,19.33
PH405328-M1,M105G53,1438,19.33
PH804018-M1,M109M80,1438,19.33
PH328130-M1,M120K81,1438,19.33
PH403019-M1,M104T26,1438,19.33
PH605271-M1,M110Z83,1438,19.33
PH326049-M1,M103G91,1449,19.33
PH611020-M1,M103T76,1449,19.33
PH618089-M1,M107D72,1449,19.33
PH506028-M1,M102V42,1449,19.33
PH323087-M1,M107B21,1449,19.33
PH410210-M1,M119C43,1449,19.33
PH617033-M1,M109J81,1449,19.33
PH504108-M1,M117U17,1449,19.33
PH327203-M1,M110K81,1449,19.33
PH327085-M1,M107W42,1449,19.33
PH610209-M1,M101V21,1449,19.33
PH306113-M1,M119V66,1449,19.33
PH404048-M1,M116C24,1449,19.33
PH514033-M1,M105Y84,1449,19.33
PH511044-M1,M104S59,1463,19.33
PH309256-M1,M115B63,1463,19.33
PH212067-M1,M113G47,1463,19.33
PH327428-M1,M115U81,1463,19.33
PH807031-M1,M120Q19,1467,19.33
PH301395-M1,M103S82,1467,19.33
PH613054-M1,M113Q83,1467,19.33
PH403199-M1,M107D25,1467,19.33
PH610214-M1,M101X19,1467,19.33
PH808115-M1,M117S65,1472,19.33
PH703195-M1,M109J91,1472,19.33
PH514100-M1,M108R88,1472,19.33
PH511106-M1,M110V83,1475,19.33
PH315024-M1,M113F22,1475,19.33
PH503097-M1,M109A36,1475,19.33
PH510037-M0,M116M84,1475,19.33
PH304105-M1,M101R45,1479,19.33
PH107109-M1,M115Y53,1479,19.33
PH616222-M1,M112D59,1479,19.33
PH510238-M1,M122N27,1479,19.33
PH305104-M1,M109B30,1483,19.33
PH608153-M1,M110K11,1484,19
PH616169-M1,M102G62,1485,19
PH613036-M1,M117F12,1485,19
PH326205-M1,M106B97,1487,19
PH326066-M1,M103S58,1487,19
PH604071-M1,M114K51,1487,19
PH607007-M1,M101R48,1487,19
PH305253-M1,M113P47,1487,19
PH508056-M1,M114Z22,1487,19
PH614004-M1,M116W79,1487,19
PH324023-M1,M114J56,1494,19
PH206004-M0,M101X94,1494,19
PH611269-M1,M107E26,1494,19
PH513039-M1,M106M41,1494,19
PH513059-M1,M108N59,1494,19
PH506032-M1,M103H65,1494,19
PH506015-M1,M101Q52,1494,19
PH607149-M1,M104B35,1494,19
PH607200-M1,M104Z38,1494,19
PH305067-M1,M107Y30,1494,19
PH406097-M1,M115R31,1494,19
PH410132-M1,M110W89,1494,19
PH613038-M1,M117J27,1494,19
PH403148-M1,M103S33,1494,19
PH514193-M1,M112Y76,1494,19
PH701307-M1,M122F79,1509,19
PH412042-M1,M111V83,1509,19
PH513072-M1,M109X36,1509,19
PH607210-M1,M105C38,1509,19
PH323196-M1,M109G63,1509,19
PH608112-M1,M108U69,1509,19
PH308036-M1,M104Y21,1509,19
PH410130-M1,M110J45,1509,19
PH327072-M1,M107N36,1509,19
PH514173-M1,M111R48,1509,19
PH313286-M1,M112Z61,1519,19
PH405335-M1,M105S63,1519,19
PH504077-M1,M116G63,1519,19
PH515010-M1,M114V48,1519,19
PH611219-M1,M106M71,1523,19
PH313178-M1,M107R22,1523,19
PH305090-M1,M108Q24,1523,19
PH305203-M1,M112A98,1523,19
PH609126-M1,M115A57,1523,19
PH325126-M1,M101C69,1523,19
PH314209-M1,M109P70,1523,19
PH412026-M1,M104W92,1530,19
PH401055-M1,M101X39,1531,19
PH309125-M1,M113S32,1531,19
PH328029-M1,M117M60,1531,19
PH311072-M1,M122C99,1534,19
PH410081-M1,M105W56,1534,19
PH806140-M1,M110R60,1536,18.67
PH701067-M1,M104M38,1537,18.67
PH801074-M1,M115D69,1537,18.67
PH607086-M1,M103A12,1537,18.67
PH308164-M1,M111E23,1537,18.67
PH803051-M1,M105Y22,1537,18.67
PH410211-M1,M119C45,1537,18.67
PH612092-M1,M108W77,1543,18.67
PH326056-M1,M103N50,1543,18.67
PH604098-M1,M115K42,1543,18.67
PH301473-M1,M106D20,1543,18.67
PH603197-M1,M102D69,1543,18.67
PH809179-M1,M104F64,1543,18.67
PH103218-M1,M122J53,1543,18.67
PH403159-M1,M103Y82,1543,18.67
PH325198-M1,M101Z39,1543,18.67
PH314187-M1,M108R78,1543,18.67
PH605081-M1,M113Y73,1543,18.67
PH108020-M1,M103G59,1554,18.67
PH808100-M1,M113M25,1554,18.67
PH313378-M1,M116G99,1554,18.67
PH301331-M1,M101V28,1554,18.67
PH302085-M1,M108T87,1554,18.67
PH302004-M1,M106Q92,1554,18.67
PH307140-M1,M101H13,1554,18.67
PH322060-M1,M103B75,1554,18.67
PH403057-M1,M110G84,1554,18.67
PH610293-M1,M102X38,1554,18.67
PH319070-M1,M118V78,1554,18.67
PH514082-M1,M108B30,1554,18.67
PH514158-M1,M111D17,1554,18.67
PH326065-M1,M103S55,1567,18.67
PH410043-M1,M103P80,1567,18.67
PH402026-M1,M103R42,1567,18.67
PH211079-M1,M115M78,1567,18.67
PH114134-M1,M108U22,1567,18.67
PH328149-M1,M120Z43,1567,18.67
PH802072-M1,M112A31,1567,18.67
PH605284-M1,M112X57,1567,18.67
PH411070-M1,M114F88,1575,18.67
PH801248-M1,M119G99,1575,18.67
PH506053-M1,M107F26,1575,18.67
PH304181-M1,M103F51,1575,18.67
PH704045-M1,M105M74,1575,18.67
PH318004-M0,M111B70,1575,18.67
PH327107-M1,M108H41,1575,18.67
PH514184-M1,M112N67,1575,18.67
PH324046-M1,M114Z39,1583,18.67
PH401077-M1,M109P92,1583,18.67
PH101174-M1,M107X73,1583,18.67
PH323248-M1,M110E79,1583,18.67
PH410080-M1,M105U76,1583,18.67
PH603216-M1,M103K11,1583,18.67
PH601011-M0,M103D19,1583,18.67
PH503001-M1,M120R98,1583,18.67
PH324182-M1,M119E16,1591,18.67
PH406141-M1,M121N20,1591,18.67
PH327293-M1,M112E32,1591,18.67
PH605146-M1,M102G38,1591,18.67
PH509421-M1,M117Z85,1595,18.67
PH213053-M1,M103M57,1595,18.67
PH104112-M1,M109A85,1595,18.67
PH706053-M1,M118K79,1595,18.67
PH514075-M1,M107V31,1595,18.67
PH505019-M1,M109P99,1600,18.67
PH213054-M1,M103S76,1600,18.67
PH617131-M1,M117N56,1600,18.67
PH103148-M1,M115W76,1600,18.67
PH324355-M0,M103U53,1604,18.67
PH327012-M1,M106M27,1604,18.67
PH114018-M1,M101Q50,1606,18.33
PH403058-M1,M110H36,1606,18.33
PH612229-M1,M111N88,1608,18.33
PH411121-M1,M101N47,1608,18.33
PH304143-M1,M102M13,1608,18.33
PH323023-M1,M105W22,1608,18.33
PH405143-M1,M108S40,1608,18.33
PH410088-M1,M106V22,1608,18.33
PH613187-M1,M113D44,1608,18.33
PH327341-M1,M113M55,1608,18.33
PH610305-M1,M103A61,1608,18.33
PH319026-M1,M115R23,1608,18.33
PH507089-M1,M121G53,1618,18.33
PH326011-M1,M102R49,1618,18.33
PH326087-M1,M103Y31,1618,18.33
PH326199-M1,M106A72,1618,18.33
PH323001-M1,M105E65,1618,18.33
PH609088-M1,M113R57,1618,18.33
PH405127-M1,M107B88,1618,18.33
PH405324-M1,M104Y89,1618,18.33
PH310058-M1,M104G59,1618,18.33
PH410021-M1,M102A22,1618,18.33
PH211311-M1,M106J27,1618,18.33
PH510066-M1,M104F95,1618,18.33
PH328139-M1,M120T42,1618,18.33
PH316008-M1,M120C98,1618,18.33
PH327194-M1,M110C99,1618,18.33
PH605159-M1,M102M79,1618,18.33
PH605142-M1,M101Y49,1618,18.33
PH514160-M1,M111D35,1618,18.33
PH611131-M1,M105D28,1636,18.33
PH608103-M1,M108K45,1636,18.33
PH307158-M1,M107Y26,1636,18.33
PH515032-M1,M115X15,1636,18.33
PH511101-M1,M110B30,1640,18.33
PH411275-M1,M120U53,1640,18.33
PH705044-M1,M105C35,1640,18.33
PH313190-M1,M108D97,1640,18.33
PH301466-M1,M106A44,1640,18.33
PH608071-M1,M107N76,1640,18.33
PH405165-M1,M110P11,1640,18.33
PH804025-M1,M111N62,1640,18.33
PH510218-M1,M120Y88,1640,18.33
PH114131-M1,M106B68,1640,18.33
PH605191-M1,M104E19,1640,18.33
PH612206-M1,M111A61,1651,18.33
PH701219-M1,M105S12,1651,18.33
PH412024-M1,M104J50,1651,18.33
PH304172-M1,M103D17,1651,18.33
PH304299-M1,M106A11,1651,18.33
PH305058-M1,M107R63,1651,18.33
PH308179-M1,M115Y68,1651,18.33
PH410134-M1,M110Z22,1651,18.33
PH208069-M1,M102Q62,1651,18.33
PH306079-M1,M118T29,1651,18.33
PH514204-M1,M113Y16,1651,18.33
PH803110-M1,M114S48,1662,18.33
PH208065-M0,M115J12,1662,18.33
PH614121-M1,M119U19,1662,18.33
PH507048-M1,M114U97,1665,18.33
PH323033-M1,M106C41,1665,18.33
PH328073-M1,M118Q47,1665,18.33
PH327257-M1,M111M46,1665,18.33
PH703206-M1,M113X79,1669,18.33
PH604033-M1,M113Q55,1670,18
PH809070-M1,M108H45,1670,18
PH514108-M1,M108Z12,1670,18
PH612028-M1,M107Z63,1673,18
PH607111-M1,M103J74,1673,18
PH607066-M1,M102T21,1673,18
PH305294-M1,M115M70,1673,18
PH328091-M1,M119E63,1673,18
PH327070-M1,M107M56,1673,18
PH306128-M1,M120J89,1673,18
PH612187-M1,M110T97,1680,18
PH326101-M1,M104C98,1680,18
PH611181-M1,M105Z38,1680,18
PH313165-M1,M106X49,1680,18
PH607132-M1,M103S85,1680,18
PH309070-M1,M106B76,1680,18
PH402024-M1,M102B97,1680,18
PH322104-M1,M104A26,1680,18
PH602021-M1,M110X64,1680,18
PH102134-M1,M122A47,1680,18
PH212184-M1,M121R17,1680,18
PH328143-M1,M120V24,1680,18
PH403073-M1,M112Y70,1680,18
PH324161-M1,M118R37,1693,18
PH611186-M1,M106A17,1693,18
PH412030-M1,M107W65,1693,18
PH509314-M1,M108G61,1693,18
PH311115-M1,M103E17,1693,18
PH410196-M1,M117A78,1693,18
PH410053-M1,M104P13,1693,18
PH603324-M1,M109G94,1693,18
PH328156-M1,M121F12,1693,18
PH325136-M1,M101F84,1693,18
PH701276-M1,M118S62,1703,18
PH513260-M1,M101R71,1703,18
PH607136-M1,M103V62,1703,18
PH301422-M1,M104H74,1703,18
PH304139-M1,M102J25,1703,18
PH605267-M1,M110K90,1703,18
PH804052-M1,M116U88,1709,18
PH104028-M1,M101J63,1709,18
PH103094-M1,M108M94,1709,18
PH205107-M1,M122C91,1709,18
PH403168-M1,M104F46,1709,18
PH313255-M1,M111Q75,1714,18
PH213078-M1,M117A55,1714,18
PH504054-M1,M114Y72,1714,18
PH613179-M1,M115G54,1714,18
PH514152-M1,M110S95,1714,18
PH514192-M1,M112Y68,1714,18
PH507045-M1,M114F47,1720,18
PH302229-M1,M113A72,1720,18
PH616046-M1,M105C34,1720,18
PH611205-M1,M106E57,1723,18
PH413056-M1,M114T74,1723,18
PH302312-M1,M122G58,1723,18
PH323351-M1,M112X81,1723,18
PH307175-M1,M116M50,1723,18
PH616194-M1,M107J11,1723,18
PH604032-M1,M113P85,1729,18
PH303110-M1,M118Z44,1729,18
PH609176-M1,M117G77,1729,18
PH603170-M1,M101A75,1732,18
PH102126-M1,M121F45,1732,18
PH311090-M0,M103K88,1734,18
PH401094-M1,M113G96,1735,17.67
PH327071-M1,M107M68,1735,17.67
PH611182-M1,M105Z64,1737,17.67
PH302176-M1,M111H58,1737,17.67
PH203290-M1,M110T85,1737,17.67
PH603235-M1,M104N44,1737,17.67
PH211317-M1,M106Z79,1737,17.67
PH613030-M1,M113A87,1737,17.67
PH613012-M1,M115Y65,1737,17.67
PH613042-M1,M113F34,1737,17.67
PH319010-M1,M114N53,1737,17.67
PH306063-M1,M118E91,1737,17.67
PH605052-M1,M109Y83,1737,17.67
PH326058-M1,M103N89,1748,17.67
PH611101-M1,M104V32,1748,17.67
PH611280-M1,M107J47,1748,17.67
PH412088-M1,M119Y47,1748,17.67
PH607042-M1,M102J34,1748,17.67
PH101182-M1,M108H21,1748,17.67
PH302177-M1,M111H97,1748,17.67
PH609024-M1,M111S24,1748,17.67
PH205030-M1,M114R81,1748,17.67
PH403163-M1,M104D64,1748,17.67
PH610340-M1,M103P10,1748,17.67
PH325094-M0,M120X50,1748,17.67
PH605172-M1,M103F27,1748,17.67
PH611114-M1,M105A10,1761,17.67
PH513282-M1,M102S62,1761,17.67
PH301404-M1,M103Z29,1761,17.67
PH609149-M1,M116A79,1761,17.67
PH307063-M1,M108W43,1761,17.67
PH407127-M1,M102X79,1761,17.67
PH316034-M1,M121D26,1761,17.67
PH327281-M1,M112A30,1761,17.67
PH605183-M1,M103R83,1761,17.67
PH605155-M1,M102K94,1761,17.67
PH515160-M1,M122P81,1761,17.67
PH612008-M1,M107R32,1772,17.67
PH611119-M1,M105B62,1772,17.67
PH611259-M1,M106Y53,1772,17.67
PH301317-M1,M101J36,1772,17.67
PH304127-M1,M102C70,1772,17.67
PH323081-M1,M106Z73,1772,17.67
PH609019-M1,M111R44,1772,17.67
PH204102-M1,M102Z74,1772,17.67
PH410099-M1,M107X10,1772,17.67
PH404007-M1,M110M28,1772,17.67
PH805025-M1,M102T91,1772,17.67
PH612223-M1,M111M22,1783,17.67
PH509430-M1,M119A89,1783,17.67
PH304102-M1,M101K64,1783,17.67
PH413071-M1,M115U46,1783,17.67
PH302291-M1,M114V39,1783,17.67
PH109028-M1,M102A54,1783,17.67
PH327303-M1,M112J28,1783,17.67
PH610200-M1,M101R41,1783,17.67
PH110051-M1,M111X69,1783,17.67
PH515050-M1,M116S37,1783,17.67
PH501138-M1,M103J61,1793,17.67
PH511293-M1,M121K65,1793,17.67
PH313279-M1,M112V86,1793,17.67
PH607049-M1,M102N84,1793,17.67
PH609079-M1,M113K30,1793,17.67
PH328089-M1,M119B47,1793,17.67
PH403191-M1,M105U82,1793,17.67
PH611299-M1,M107P76,1800,17.67
PH603011-M1,M117E91,1800,17.67
