Application_id, Seat_allotted, Paper, Quota, Choice_no, Rank, Marks, Round, Is_accepted, Is_rejected, Remark, StatusId, autoUpgrade
M104F42, 1703, PH, GEN, 4, 182, 38, round2, null, null, null,3, true
M105U15, 1401, CY, GEN, 8, 182, 55, round2, null, null, null,4, true
M107H83, 1401, CY, GEN, 3, 182, 55, round2, null, null, null,3, false
M119F93, 1703, PH, GEN, 5, 183, 38, round2, null, null, null,3, true
M104W32, 1603, MA, GEN, 1, 183, 38.67, round2, null, null, null,3, false
M111D22, 1502, MA, OBC, 1, 183, 38.67, round2, null, null, null,3, false
M109E97, 1504, MS, OBC, 1, 184, 31, round2, null, null, null,3, false
M104P10, 1401, CY, GEN, 4, 184, 55, round2, null, null, null,3, true
M107P79, 1403, PH, GEN, 6, 184, 38, round2, null, null, null,4, true
M116A89, 1403, PH, GEN, 6, 184, 38, round2, null, null, null,4, true
M102D28, 1805, PH, GEN, 5, 184, 38, round2, null, null, null,3, false
M105X40, 1601, CY, SC, 1, 185, 55, round2, null, null, null,3, false
M102Z89, 2101, CY, GEN, 7, 185, 55, round2, null, null, null,3, false
M107H67, 2101, CY, GEN, 9, 185, 55, round2, null, null, null,4, true
M106B71, 1402, MA, GEN, 4, 185, 38.67, round2, null, null, null,3, false
M106U53, 2101, CY, GEN, 4, 185, 55, round2, null, null, null,4, true
M107W17, 1804, MA, GEN, 5, 185, 38.67, round2, null, null, null,4, true
M103N27, 2201, CY, GEN, 8, 185, 55, round2, null, null, null,4, true
M115U20, 1402, MA, GEN, 4, 185, 38.67, round2, null, null, null,3, false
M109Y98, 2103, PH, GEN, 7, 187, 38, round2, null, null, null,4, true
M116R74, 1203, MS, OBC, 1, 187, 30.67, round2, null, null, null,3, false
M115D72, 1805, PH, GEN, 9, 188, 38, round2, null, null, null,4, true
M119N28, 1802, BT, OBC, 1, 188, 27.67, round2, null, null, null,1, true
M108Q16, 1804, MA, GEN, 5, 188, 38.67, round2, null, null, null,3, true
M110X50, 1403, PH, GEN, 3, 189, 37.67, round2, null, null, null,3, false
M102F52, 1216, PH, GEN, 1, 189, 37.67, round2, null, null, null,3, false
M115T47, 1402, MA, GEN, 5, 190, 38.33, round2, null, null, null,3, false
M101B67, 1804, MA, GEN, 2, 190, 38.33, round2, null, null, null,3, true
M104Y91, 1214, MA, OBC, 3, 190, 38.33, round2, null, null, null,4, true
M112Q89, 1104, PH, SC, 1, 191, 37.67, round2, null, null, null,3, false
M115T77, 1805, PH, GEN, 4, 191, 37.67, round2, null, null, null,3, false
M103X20, 1102, CY, OBC, 1, 191, 54.67, round2, null, null, null,3, false
M104D41, 2101, CY, GEN, 9, 191, 54.67, round2, null, null, null,4, true
M101Q31, 1605, PH, GEN, 2, 193, 37.67, round2, null, null, null,3, false
M104G64, 2101, CY, GEN, 4, 193, 54.67, round2, null, null, null,4, true
M105R25, 2101, CY, GEN, 10, 194, 54.67, round2, null, null, null,4, true
M114F41, 1303, PH, OBC, 1, 194, 37.67, round2, null, null, null,3, false
M109Z52, 1802, BT, OBC, 2, 194, 27.67, round2, null, null, null,1, true
M106B63, 1206, MA, SC, 1, 194, 38.33, round2, null, null, null,3, false
M109X22, 1203, MS, OBC, 1, 194, 30.33, round2, null, null, null,3, false
M106Y77, 1804, MA, GEN, 2, 194, 38.33, round2, null, null, null,3, true
M106C40, 1805, PH, GEN, 1, 195, 37.33, round2, null, null, null,3, false
M108N97, 1303, PH, OBC, 4, 195, 37.33, round2, null, null, null,3, false
M108Y15, 2101, CY, GEN, 10, 195, 54.33, round2, null, null, null,4, true
M108Q20, 2101, CY, GEN, 8, 196, 54.33, round2, null, null, null,4, true
M114B49, 2101, CY, GEN, 6, 196, 54.33, round2, null, null, null,4, true
M101R32, 1402, MA, GEN, 7, 196, 38.33, round2, null, null, null,4, true
M112C66, 1402, MA, GEN, 5, 196, 38.33, round2, null, null, null,4, true
M106Z20, 2302, CY, GEN, 10, 196, 54.33, round2, null, null, null,4, true
M111B69, 1403, PH, GEN, 4, 197, 37.33, round2, null, null, null,4, true
M117H28, 1403, PH, GEN, 3, 197, 37.33, round2, null, null, null,4, true
M111V29, 1402, MA, GEN, 4, 198, 38, round2, null, null, null,4, true
M103Y28, 1204, BT, OBC, 2, 198, 27.33, round2, null, null, null,1, true
M106D78, 2203, MA, GEN, 5, 198, 38, round2, null, null, null,4, true
M106S91, 1102, CY, OBC, 1, 199, 54.33, round2, null, null, null,3, false
M120K69, 1504, MS, SC, 1, 199, 30, round2, null, null, null,3, false
M102Z57, 2101, CY, GEN, 7, 199, 54.33, round2, null, null, null,4, true
M107E80, 2101, CY, GEN, 6, 199, 54.33, round2, null, null, null,4, true
M101E18, 1805, PH, GEN, 2, 199, 37, round2, null, null, null,4, true
M105X23, 2101, CY, GEN, 12, 199, 54.33, round2, null, null, null,4, true
M102Y88, 1805, PH, GEN, 5, 200, 37, round2, null, null, null,4, true
M103J22, 1402, MA, GEN, 2, 200, 38, round2, null, null, null,4, true
M111R13, 1805, PH, GEN, 4, 201, 37, round2, null, null, null,3, true
M107V35, 1805, PH, GEN, 8, 201, 37, round2, null, null, null,3, true
M115R12, 1403, PH, GEN, 5, 201, 37, round2, null, null, null,4, true
M104N15, 1104, PH, OBC, 1, 201, 37, round2, null, null, null,3, false
M102S72, 1805, PH, GEN, 6, 201, 37, round2, null, null, null,3, true
M109Z11, 1502, MA, OBC, 2, 202, 37.67, round2, null, null, null,3, false
M108R30, 1206, MA, SC, 1, 202, 37.67, round2, null, null, null,3, false
M104D54, 1402, MA, GEN, 6, 202, 37.67, round2, null, null, null,4, true
M101K96, 1502, MA, OBC, 2, 202, 37.67, round2, null, null, null,4, true
M111Y61, 2101, CY, GEN, 7, 203, 54.33, round2, null, null, null,4, true
M106E67, 2001, CY, GEN, 5, 204, 54, round2, null, null, null,4, true
M111P81, 1901, CY, GEN, 10, 205, 54, round2, null, null, null,4, true
M101U42, 1805, PH, GEN, 4, 206, 37, round2, null, null, null,1, true
M106K53, 1805, PH, GEN, 6, 206, 37, round2, null, null, null,3, true
M108T11, 1502, MA, SC, 2, 207, 37.67, round2, null, null, null,4, true
M105K92, 2101, CY, GEN, 6, 207, 54, round2, null, null, null,1, true
M107D13, 1402, MA, GEN, 1, 207, 37.67, round2, null, null, null,4, true
M111A99, 2101, CY, GEN, 6, 208, 53.67, round2, null, null, null,3, true
M106Q39, 1403, PH, GEN, 7, 208, 36.67, round2, null, null, null,4, true
M103W82, 1403, PH, GEN, 7, 208, 36.67, round2, null, null, null,4, true
M101W27, 1402, MA, GEN, 5, 209, 37.67, round2, null, null, null,4, true
M108N36, 1402, MA, GEN, 1, 209, 37.67, round2, null, null, null,3, false
M121Y66, 2001, CY, GEN, 8, 209, 53.67, round2, null, null, null,4, true
M103G85, 1901, CY, GEN, 9, 209, 53.67, round2, null, null, null,4, true
M101M23, 1403, PH, GEN, 6, 210, 36.67, round2, null, null, null,3, true
M108E22, 1403, PH, GEN, 7, 210, 36.67, round2, null, null, null,1, true
M106Y25, 1216, PH, GEN, 7, 210, 36.67, round2, null, null, null,3, false
M107W39, 1403, PH, GEN, 7, 210, 36.67, round2, null, null, null,3, true
M105V83, 1805, PH, GEN, 4, 210, 36.67, round2, null, null, null,3, true
M104U15, 1901, CY, GEN, 5, 211, 53.67, round2, null, null, null,4, true
M103V91, 1203, MS, OBC, 1, 211, 29, round2, null, null, null,3, false
M101F44, 2002, MA, GEN, 7, 211, 37.33, round2, null, null, null,3, false
M104Q99, 2002, MA, GEN, 4, 211, 37.33, round2, null, null, null,4, true
M107K95, 2201, CY, GEN, 6, 212, 53.67, round2, null, null, null,4, true
M108K36, 1302, MA, OBC, 1, 213, 37.33, round2, null, null, null,4, true
M103F38, 2203, MA, GEN, 6, 213, 37.33, round2, null, null, null,4, true
M102E23, 1301, CY, OBC, 1, 213, 53.33, round2, null, null, null,3, false
M102G40, 2001, CY, GEN, 5, 214, 53.33, round2, null, null, null,4, true
M103M62, 2001, CY, GEN, 5, 214, 53.33, round2, null, null, null,4, true
M107V49, 1211, CY, OBC, 2, 216, 53.33, round2, null, null, null,3, false
M101K54, 1905, CY, GEN, 12, 216, 53.33, round2, null, null, null,4, true
M101K92, 1901, CY, GEN, 9, 216, 53.33, round2, null, null, null,4, true
M108B73, 1402, MA, GEN, 4, 216, 37.33, round2, null, null, null,3, true
M101N55, 1604, PH, OBC, 1, 217, 36.67, round2, null, null, null,4, true
M108B65, 1203, MS, OBC, 1, 217, 28.67, round2, null, null, null,3, false
M105H40, 1602, GG, SC, 2, 217, 47.33, round2, null, null, null,3, false
M110Y92, 2102, MA, GEN, 1, 217, 37.33, round2, null, null, null,3, false
M106Q25, 1502, MA, OBC, 2, 217, 37.33, round2, null, null, null,4, true
M102G33, 1403, PH, GEN, 1, 219, 36.33, round2, null, null, null,3, true
M101M55, 1805, PH, OBC, 1, 219, 36.33, round2, null, null, null,3, false
M105C46, 1901, CY, GEN, 4, 219, 53, round2, null, null, null,4, true
M112R83, 1402, MA, GEN, 8, 219, 37.33, round2, null, null, null,3, true
M107T44, 2001, CY, GEN, 4, 219, 53, round2, null, null, null,4, true
M106D37, 2001, CY, GEN, 4, 219, 53, round2, null, null, null,3, false
M103N13, 1701, CY, OBC, 1, 219, 53, round2, null, null, null,3, false
M104D21, 1402, MA, GEN, 3, 220, 37.33, round2, null, null, null,3, true
M104V59, 1203, MS, OBC, 1, 221, 28.33, round2, null, null, null,3, false
M104Z85, 1402, MA, GEN, 1, 221, 37, round2, null, null, null,3, true
M103D92, 1802, BT, OBC, 1, 221, 27, round2, null, null, null,1, true
M102B24, 2002, MA, GEN, 3, 222, 37, round2, null, null, null,4, true
M120W36, 1302, MA, OBC, 1, 222, 37, round2, null, null, null,3, false
M101R31, 2002, MA, GEN, 2, 222, 37, round2, null, null, null,4, true
M102K25, 2102, MA, GEN, 4, 222, 37, round2, null, null, null,4, true
M107A80, 1901, CY, GEN, 9, 223, 53, round2, null, null, null,3, true
M119Z23, 1403, PH, GEN, 3, 223, 36.33, round2, null, null, null,3, true
M103H95, 1403, PH, GEN, 6, 223, 36.33, round2, null, null, null,3, true
M112A71, 1601, CY, OBC, 1, 224, 52.67, round2, null, null, null,3, false
M110R48, 1203, MS, OBC, 1, 224, 27.67, round2, null, null, null,3, false
M112G96, 1602, GG, SC, 2, 224, 47, round2, null, null, null,3, true
M104X99, 1901, CY, GEN, 8, 224, 52.67, round2, null, null, null,1, true
M107E83, 1205, CY, OBC, 1, 224, 52.67, round2, null, null, null,3, false
M107J70, 1203, MS, SC, 1, 224, 27.67, round2, null, null, null,4, true
M113E71, 1605, PH, GEN, 4, 225, 36.33, round2, null, null, null,4, true
M103J70, 1403, PH, GEN, 4, 225, 36.33, round2, null, null, null,1, true
M104F75, 1202, PH, OBC, 1, 225, 36.33, round2, null, null, null,3, false
M106H13, 2301, MA, GEN, 4, 228, 37, round2, null, null, null,3, false
M105V31, 1403, PH, GEN, 4, 228, 36, round2, null, null, null,3, true
M113E87, 1403, PH, GEN, 4, 228, 36, round2, null, null, null,3, true
M110T36, 2001, CY, GEN, 7, 228, 52.67, round2, null, null, null,4, true
M107S75, 2201, CY, GEN, 8, 229, 52.33, round2, null, null, null,4, true
M109F65, 1502, MA, OBC, 2, 229, 36.67, round2, null, null, null,4, true
M106Q49, 2001, CY, GEN, 3, 229, 52.33, round2, null, null, null,3, false
M110U23, 1501, CY, SC, 1, 229, 52.33, round2, null, null, null,4, true
M106K80, 1402, MA, GEN, 7, 229, 36.67, round2, null, null, null,3, true
M105B76, 1403, PH, GEN, 4, 230, 36, round2, null, null, null,3, true
M104X71, 1403, PH, GEN, 8, 230, 36, round2, null, null, null,3, true
M102H87, 1403, PH, GEN, 5, 230, 36, round2, null, null, null,3, true
M115W20, 1216, PH, GEN, 7, 230, 36, round2, null, null, null,1, true
M113U97, 2103, PH, GEN, 5, 230, 36, round2, null, null, null,4, true
M109Y71, 2301, MA, GEN, 2, 232, 36.67, round2, null, null, null,4, true
M102S38, 2002, MA, GEN, 3, 232, 36.67, round2, null, null, null,4, true
M101U32, 2001, CY, GEN, 7, 232, 52.33, round2, null, null, null,3, true
M103R20, 2201, CY, GEN, 7, 232, 52.33, round2, null, null, null,3, false
M113U15, 2403, MA, GEN, 5, 232, 36.67, round2, null, null, null,4, true
M106Q12, 2302, CY, GEN, 8, 232, 52.33, round2, null, null, null,4, true
M108K13, 1902, MA, GEN, 4, 232, 36.67, round2, null, null, null,4, true
M101P81, 2001, CY, GEN, 7, 232, 52.33, round2, null, null, null,3, true
M106K59, 2002, MA, GEN, 10, 232, 36.67, round2, null, null, null,4, true
M105R20, 1203, MS, SC, 1, 233, 27.33, round2, null, null, null,4, true
M101N64, 2103, PH, GEN, 9, 235, 36, round2, null, null, null,4, true
M110E47, 2202, PH, GEN, 8, 235, 36, round2, null, null, null,4, true
M122B31, 1605, PH, GEN, 4, 235, 36, round2, null, null, null,3, true
M102G80, 1903, PH, GEN, 7, 235, 36, round2, null, null, null,4, true
M107P80, 2103, PH, GEN, 8, 235, 36, round2, null, null, null,4, true
M110J92, 1204, BT, OBC, 5, 236, 26.67, round2, null, null, null,1, true
M104M61, 1204, BT, SC, 2, 236, 26.67, round2, null, null, null,4, true
M109X44, 2102, MA, GEN, 6, 237, 36.67, round2, null, null, null,4, true
M104C44, 2201, CY, GEN, 9, 237, 52.33, round2, null, null, null,4, true
M102F77, 2102, MA, GEN, 6, 238, 36.67, round2, null, null, null,3, false
M114U12, 2302, CY, GEN, 8, 238, 52, round2, null, null, null,4, true
M106H24, 2201, CY, GEN, 7, 238, 52, round2, null, null, null,3, true
M102H91, 2102, MA, GEN, 7, 239, 36.33, round2, null, null, null,3, true
M105P15, 1203, MS, ST, 1, 240, 27, round2, null, null, null,3, false
M108U21, 2302, CY, GEN, 9, 240, 52, round2, null, null, null,4, true
M111N80, 2103, PH, GEN, 10, 240, 36, round2, null, null, null,3, false
M116Q55, 2401, CY, GEN, 7, 241, 52, round2, null, null, null,4, true
M111Q73, 1801, GG, SC, 1, 241, 45.67, round2, null, null, null,1, true
M105A93, 1302, MA, OBC, 3, 241, 36.33, round2, null, null, null,4, true
M112A25, 1302, MA, OBC, 4, 241, 36.33, round2, null, null, null,3, false
M110U42, 1212, CY, GEN, 16, 241, 52, round2, null, null, null,3, false
M108Q99, 1502, MA, SC, 2, 243, 36.33, round2, null, null, null,4, true
M102A17, 1207, PH, OBC, 2, 243, 36, round2, null, null, null,3, false
M110U74, 2002, MA, GEN, 8, 244, 36.33, round2, null, null, null,3, true
M120P32, 1303, PH, OBC, 1, 244, 35.67, round2, null, null, null,3, false
M106W61, 1903, PH, GEN, 2, 244, 35.67, round2, null, null, null,4, true
M107T22, 2302, CY, GEN, 5, 244, 52, round2, null, null, null,4, true
M122G13, 1302, MA, SC, 1, 244, 36.33, round2, null, null, null,3, false
M104A43, 1605, PH, GEN, 5, 246, 35.67, round2, null, null, null,3, true
M102K63, 1703, PH, OBC, 1, 246, 35.67, round2, null, null, null,3, false
M106Q11, 2103, PH, GEN, 6, 246, 35.67, round2, null, null, null,3, true
M102U90, 2103, PH, GEN, 9, 246, 35.67, round2, null, null, null,3, true
M103J34, 1601, CY, OBC, 1, 246, 51.67, round2, null, null, null,4, true
M105G95, 1207, PH, OBC, 3, 246, 35.67, round2, null, null, null,3, false
M102G32, 2102, MA, GEN, 7, 246, 36.33, round2, null, null, null,3, true
M104U38, 1605, PH, GEN, 9, 246, 35.67, round2, null, null, null,3, true
M106K74, 2401, CY, GEN, 9, 246, 51.67, round2, null, null, null,1, true
M105J26, 2401, CY, GEN, 10, 246, 51.67, round2, null, null, null,1, true
M112J48, 1602, GG, SC, 1, 247, 45.33, round2, null, null, null,3, true
M113E16, 2102, MA, GEN, 6, 247, 36, round2, null, null, null,3, true
M103G11, 2002, MA, GEN, 6, 248, 36, round2, null, null, null,1, true
M110C43, 2403, MA, GEN, 4, 248, 36, round2, null, null, null,4, true
M105D54, 1601, CY, OBC, 1, 249, 51.67, round2, null, null, null,3, false
M108K37, 1302, MA, OBC, 1, 251, 36, round2, null, null, null,4, true
M109E19, 2301, MA, GEN, 8, 251, 36, round2, null, null, null,4, true
M108P48, 2103, PH, GEN, 2, 252, 35.67, round2, null, null, null,1, true
M103M70, 1504, MS, OBC, 1, 253, 26, round2, null, null, null,4, true
M102A50, 1601, CY, SC, 1, 253, 51.33, round2, null, null, null,3, false
M103H82, 1301, CY, SC, 1, 253, 51.33, round2, null, null, null,3, false
M112F32, 2103, PH, GEN, 12, 253, 35.67, round2, null, null, null,3, true
M103K53, 2103, PH, GEN, 5, 254, 35.33, round2, null, null, null,1, true
M102P35, 2003, PH, GEN, 9, 254, 35.33, round2, null, null, null,3, true
M111Y49, 1902, MA, GEN, 6, 255, 36, round2, null, null, null,4, true
M105J57, 1202, PH, OBC, 1, 256, 35.33, round2, null, null, null,3, false
M108Q93, 1702, MA, OBC, 2, 256, 36, round2, null, null, null,4, true
M103C40, 1903, PH, GEN, 3, 256, 35.33, round2, null, null, null,3, true
M110S90, 1504, MS, OBC, 1, 257, 25.67, round2, null, null, null,3, false
M106T10, 1302, MA, OBC, 1, 257, 36, round2, null, null, null,3, false
M104A44, 1604, PH, OBC, 1, 258, 35.33, round2, null, null, null,3, false
M108V16, 1302, MA, OBC, 4, 258, 35.67, round2, null, null, null,3, false
M110Q61, 1302, MA, OBC, 2, 259, 35.67, round2, null, null, null,3, false
M111H43, 2301, MA, GEN, 9, 259, 35.67, round2, null, null, null,4, true
M102V68, 1902, MA, GEN, 3, 259, 35.67, round2, null, null, null,3, false
M104M99, 1214, MS, OBC, 2, 260, 25.33, round2, null, null, null,4, true
M101D44, 1801, GG, SC, 1, 261, 44.67, round2, null, null, null,3, true
M106Y41, 1303, PH, OBC, 1, 261, 35.33, round2, null, null, null,4, true
M111J36, 2202, PH, GEN, 8, 261, 35.33, round2, null, null, null,1, true
M102A61, 2003, PH, GEN, 16, 263, 35.33, round2, null, null, null,3, true
M108M99, 1302, MA, OBC, 2, 263, 35.67, round2, null, null, null,3, false
M106W33, 2203, MA, GEN, 11, 263, 35.67, round2, null, null, null,3, false
M105H80, 1303, PH, OBC, 1, 263, 35.33, round2, null, null, null,3, false
M105B46, 1903, PH, GEN, 7, 265, 35, round2, null, null, null,3, true
M103T63, 1902, MA, GEN, 3, 265, 35.67, round2, null, null, null,1, true
M107K54, 1903, PH, GEN, 11, 265, 35, round2, null, null, null,1, true
M103K20, 2301, MA, GEN, 2, 265, 35.67, round2, null, null, null,1, true
M113W66, 1903, PH, GEN, 9, 267, 35, round2, null, null, null,3, true
M108H85, 1902, MA, GEN, 5, 267, 35.67, round2, null, null, null,3, true
M108U14, 2202, PH, GEN, 10, 267, 35, round2, null, null, null,3, true
M101D50, 2202, PH, GEN, 9, 267, 35, round2, null, null, null,1, true
M111G77, 2202, PH, GEN, 2, 267, 35, round2, null, null, null,3, true
M106T29, 1303, PH, OBC, 2, 267, 35, round2, null, null, null,3, false
M106K82, 1804, MA, OBC, 4, 268, 35.33, round2, null, null, null,4, true
M102N50, 1902, MA, GEN, 11, 268, 35.33, round2, null, null, null,3, true
M117E47, 2203, MA, GEN, 14, 268, 35.33, round2, null, null, null,3, true
M104N83, 1205, CY, SC, 1, 269, 50.67, round2, null, null, null,3, false
M110G70, 2203, MA, GEN, 5, 271, 35.33, round2, null, null, null,1, true
M106Q75, 2203, MA, GEN, 6, 271, 35.33, round2, null, null, null,1, true
M121K48, 1902, MA, GEN, 1, 271, 35.33, round2, null, null, null,1, true
M105D61, 1504, MS, SC, 2, 272, 25, round2, null, null, null,4, true
M104V47, 1503, PH, SC, 1, 273, 34.67, round2, null, null, null,3, false
M111P54, 2402, PH, GEN, 10, 273, 34.67, round2, null, null, null,1, true
M104P95, 2403, MA, GEN, 11, 275, 35.33, round2, null, null, null,1, true
M103C30, 1804, MA, OBC, 2, 275, 35.33, round2, null, null, null,4, true
M111D97, 2403, MA, GEN, 9, 275, 35.33, round2, null, null, null,1, true
M106K15, 1902, MA, GEN, 7, 275, 35.33, round2, null, null, null,1, true
M101A16, 1214, MS, OBC, 5, 276, 24.67, round2, null, null, null,3, false
M101A73, 2202, PH, GEN, 9, 276, 34.67, round2, null, null, null,1, true
M111D44, 1504, MS, OBC, 2, 276, 24.67, round2, null, null, null,3, false
M105T91, 1903, PH, GEN, 1, 276, 34.67, round2, null, null, null,1, true
M112B86, 1602, GG, SC, 3, 276, 43.67, round2, null, null, null,1, true
M103U27, 1802, BT, SC, 2, 279, 25.67, round2, null, null, null,4, true
M101W83, 1207, PH, OBC, 4, 279, 34.67, round2, null, null, null,3, false
M108E14, 1804, MA, OBC, 1, 279, 35.33, round2, null, null, null,3, false
M101Y55, 1604, PH, OBC, 1, 280, 34.67, round2, null, null, null,3, false
M105T55, 1905, MA, GEN, 10, 281, 35.33, round2, null, null, null,4, true
M101Y44, 1702, MA, OBC, 3, 281, 35.33, round2, null, null, null,4, true
M101G71, 1903, PH, GEN, 13, 283, 34.67, round2, null, null, null,1, true
M106W60, 2403, MA, GEN, 14, 283, 35, round2, null, null, null,3, true
M103A52, 2402, PH, GEN, 6, 283, 34.67, round2, null, null, null,1, true
M107G80, 1205, CY, OBC, 1, 284, 50, round2, null, null, null,3, false
M104R86, 1205, CY, OBC, 1, 284, 50, round2, null, null, null,3, false
M106N82, 1202, PH, OBC, 1, 285, 34.67, round2, null, null, null,3, false
M107P53, 1802, BT, SC, 2, 285, 25.67, round2, null, null, null,3, false
M108X39, 1501, CY, OBC, 1, 286, 50, round2, null, null, null,3, false
M102Q82, 1903, PH, GEN, 7, 287, 34.33, round2, null, null, null,1, true
M106D69, 2303, PH, GEN, 13, 287, 34.33, round2, null, null, null,1, true
M101W95, 1702, MA, OBC, 1, 287, 35, round2, null, null, null,3, false
M103Q31, 1905, MA, GEN, 20, 288, 35, round2, null, null, null,1, true
M105N59, 1601, CY, OBC, 1, 290, 50, round2, null, null, null,3, false
M107Y97, 1301, CY, SC, 1, 290, 50, round2, null, null, null,3, false
M107S20, 1702, MA, OBC, 3, 291, 35, round2, null, null, null,4, true
M112G76, 1903, PH, GEN, 14, 291, 34.33, round2, null, null, null,1, true
M103M72, 1504, MS, OBC, 1, 293, 24, round2, null, null, null,4, true
M103X12, 1604, PH, OBC, 5, 294, 34.33, round2, null, null, null,3, false
M104Z45, 2402, PH, GEN, 15, 294, 34.33, round2, null, null, null,1, true
M105P40, 1603, MA, OBC, 5, 295, 34.67, round2, null, null, null,3, false
M102Q45, 1203, MS, OBC, 2, 296, 23.67, round2, null, null, null,4, true
M110W69, 2402, PH, GEN, 11, 297, 34, round2, null, null, null,1, true
M120D60, 1602, GG, GEN-PwD, 1, 297, 42.67, round2, null, null, null,3, false
M102P27, 1207, PH, OBC, 2, 300, 34, round2, null, null, null,4, true
M108K78, 1904, GG, SC, 4, 301, 42.67, round2, null, null, null,1, true
M102E56, 1303, PH, SC, 1, 301, 34, round2, null, null, null,3, false
M112U53, 2402, PH, GEN, 7, 301, 34, round2, null, null, null,1, true
M105B66, 1214, MS, SC, 2, 303, 23.33, round2, null, null, null,4, true
M114C48, 1203, MS, OBC, 4, 303, 23.33, round2, null, null, null,4, true
M109S15, 1804, MA, OBC, 3, 304, 34.67, round2, null, null, null,4, true
M107M67, 1904, GG, SC, 5, 304, 42.33, round2, null, null, null,1, true
M104F73, 2303, PH, GEN, 13, 304, 33.67, round2, null, null, null,1, true
M107N19, 1601, CY, OBC, 1, 305, 49.33, round2, null, null, null,3, false
M105D71, 1604, PH, OBC, 3, 305, 33.67, round2, null, null, null,4, true
M105Z10, 1216, PH, OBC, 2, 305, 33.67, round2, null, null, null,3, false
M110X92, 1212, PH, GEN, 2, 305, 33.67, round2, null, null, null,3, false
M102Y29, 2303, PH, GEN, 5, 305, 33.67, round2, null, null, null,1, true
M105N65, 1804, MA, OBC, 1, 307, 34.33, round2, null, null, null,4, true
M102M46, 1205, CY, OBC, 2, 308, 49.33, round2, null, null, null,4, true
M114X99, 1203, MS, OBC, 2, 308, 23.33, round2, null, null, null,4, true
M112X63, 1603, MA, OBC, 3, 308, 34.33, round2, null, null, null,4, true
M103H76, 1904, GG, SC, 3, 309, 42, round2, null, null, null,1, true
M108Y57, 1207, PH, OBC, 1, 310, 33.67, round2, null, null, null,4, true
M114J83, 1215, PH, SC, 3, 313, 33.67, round2, null, null, null,4, true
M101H87, 1601, CY, OBC, 1, 313, 49.33, round2, null, null, null,3, false
M103B33, 1905, PH, GEN, 4, 314, 33.67, round2, null, null, null,4, true
M108X35, 2303, PH, GEN, 16, 314, 33.67, round2, null, null, null,1, true
M104S13, 1702, MA, OBC, 4, 315, 34.33, round2, null, null, null,4, true
M110U56, 1804, MA, OBC, 6, 316, 34.33, round2, null, null, null,3, false
M108T36, 1212, CY, GEN, 15, 317, 49, round2, null, null, null,3, false
M102S31, 1212, PH, GEN, 9, 320, 33.33, round2, null, null, null,3, false
M110D57, 1905, PH, GEN, 19, 320, 33.33, round2, null, null, null,4, true
M110U10, 1205, CY, SC, 1, 320, 49, round2, null, null, null,4, true
M110S56, 1804, MA, OBC, 1, 323, 34, round2, null, null, null,3, false
M102Q65, 1702, MA, OBC, 4, 323, 34, round2, null, null, null,4, true
M101D72, 1905, MS, OBC, 2, 324, 23, round2, null, null, null,4, true
M111F71, 1301, CY, OBC, 1, 324, 48.67, round2, null, null, null,3, false
M103J90, 1601, CY, OBC, 1, 325, 48.67, round2, null, null, null,3, false
M106J24, 1501, CY, OBC, 2, 325, 48.67, round2, null, null, null,4, true
M111V72, 1303, PH, OBC, 6, 326, 33, round2, null, null, null,3, false
M112J84, 1804, MA, OBC, 3, 327, 34, round2, null, null, null,4, true
M101A28, 1905, PH, GEN, 21, 327, 33, round2, null, null, null,1, true
M108F42, 1701, CY, OBC, 2, 329, 48.67, round2, null, null, null,3, false
M103X19, 1207, PH, OBC, 4, 330, 32.67, round2, null, null, null,3, true
M111U96, 1301, CY, OBC, 1, 332, 48.67, round2, null, null, null,4, true
M106F83, 1902, MA, OBC, 3, 332, 34, round2, null, null, null,4, true
M104G66, 1701, CY, SC, 1, 332, 48.67, round2, null, null, null,3, false
M105U65, 1702, MA, OBC, 6, 333, 33.67, round2, null, null, null,3, false
M105C91, 1702, MA, OBC, 4, 333, 33.67, round2, null, null, null,3, false
M105D88, 1402, MA, OBC, 1, 333, 33.67, round2, null, null, null,3, false
M114W52, 1501, CY, OBC, 1, 335, 48.33, round2, null, null, null,3, false
M101S36, 1702, MA, OBC, 5, 337, 33.67, round2, null, null, null,4, true
M111B45, 1604, PH, OBC, 1, 337, 32.33, round2, null, null, null,3, false
M102Y20, 1702, MA, OBC, 5, 337, 33.67, round2, null, null, null,4, true
M115C97, 1301, CY, OBC, 1, 338, 48.33, round2, null, null, null,3, false
M116B33, 1212, PH, GEN, 10, 339, 32.33, round2, null, null, null,3, false
M101Y21, 1805, PH, SC, 1, 339, 32.33, round2, null, null, null,3, false
M119V94, 1504, MS, SC, 3, 341, 22.33, round2, null, null, null,4, true
M102Y66, 1502, MA, SC, 1, 342, 33.67, round2, null, null, null,3, false
M108R47, 1301, CY, SC, 1, 342, 48.33, round2, null, null, null,3, false
M101V79, 1603, MA, OBC, 5, 344, 33.67, round2, null, null, null,4, true
M105A28, 1301, CY, OBC, 2, 347, 48.33, round2, null, null, null,4, true
M110H57, 1212, PH, GEN, 17, 347, 32.33, round2, null, null, null,3, false
M107Z25, 1603, MA, OBC, 4, 348, 33.33, round2, null, null, null,4, true
M115R89, 1605, GG, SC, 3, 348, 39, round2, null, null, null,4, true
M106D57, 1207, PH, OBC, 3, 349, 32.33, round2, null, null, null,3, true
