application_id,seat_allotted,paper,quota,choice_no,auto_upgrade,is_provisional,acceptance_doc_path,declaration_form_path,undertaking_form_path,bank_challan_path,status_id
M110X30,1702,MA,GEN,2,t,t,/mnt/nas/nas1/set88/bucket9/M110X30/M110X30-ch-20150617191740791,/mnt/nas/nas1/set88/bucket9/M110X30/M110X30-ch-20150617191803353,/mnt/nas/nas1/set88/bucket9/M110X30/M110X30-ch-20150617191821251,/mnt/nas/nas1/set88/bucket9/M110X30/M110X30-ch-20150619121853558,3
M106U95,1201,GG,SC,1,f,t,/mnt/nas/nas3/set40/bucket95/M106U95/M106U95-ch-2015061810011812,,/mnt/nas/nas3/set40/bucket95/M106U95/M106U95-ch-20150618100236931,/mnt/nas/nas3/set40/bucket95/M106U95/M106U95-ch-20150618104055407,3
M108M76,1201,GG,GEN,1,f,t,/mnt/nas/nas2/set33/bucket2/M108M76/M108M76-ch-20150616191639664,,/mnt/nas/nas2/set33/bucket2/M108M76/M108M76-ch-20150616191700074,/mnt/nas/nas2/set33/bucket2/M108M76/M108M76-ch-20150617183049996,3
M116N91,1801,GG,OBC-PwD,2,t,t,/mnt/nas/nas2/set76/bucket21/M116N91/M116N91-ch-20150616191844303,/mnt/nas/nas2/set76/bucket21/M116N91/M116N91-ch-20150616191910396,/mnt/nas/nas2/set76/bucket21/M116N91/M116N91-ch-20150616191924301,/mnt/nas/nas2/set76/bucket21/M116N91/M116N91-ch-20150617183201138,3
M103A36,1401,CY,GEN,4,t,t,/mnt/nas/nas2/set55/bucket88/M103A36/M103A36-ch-20150616193150833,/mnt/nas/nas2/set55/bucket88/M103A36/M103A36-ch-2015061619324074,/mnt/nas/nas2/set55/bucket88/M103A36/M103A36-ch-20150616193310717,/mnt/nas/nas2/set55/bucket88/M103A36/M103A36-ch-20150617185418362,3
M102Z57,2101,CY,GEN,7,t,f,/mnt/nas/nas1/set81/bucket66/M102Z57/M102Z57-ch-2015061710160176,/mnt/nas/nas1/set81/bucket66/M102Z57/M102Z57-ch-20150617101618026,,/mnt/nas/nas1/set81/bucket66/M102Z57/M102Z57-ch-20150617183003946,3
M107E86,1204,BT,GEN,2,t,t,/mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-2015061711125138,/mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-20150617111345546,/mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-20150617111359589,/mnt/nas/nas1/set67/bucket15/M107E86/M107E86-ch-20150617184607448,3
M101Z96,1201,GG,SC,1,f,t,/mnt/nas/nas1/set83/bucket20/M101Z96/M101Z96-ch-20150617114237908,,/mnt/nas/nas1/set83/bucket20/M101Z96/M101Z96-ch-2015061711431608,/mnt/nas/nas1/set83/bucket20/M101Z96/M101Z96-ch-20150617193215009,3
M107E16,1302,MA,GEN,1,f,t,/mnt/nas/nas3/set51/bucket53/M107E16/M107E16-ch-20150617130934846,,/mnt/nas/nas3/set51/bucket53/M107E16/M107E16-ch-20150617131131832,/mnt/nas/nas3/set51/bucket53/M107E16/M107E16-ch-20150617183550718,3
M110W59,1301,CY,ST,1,t,t,/mnt/nas/nas2/set82/bucket80/M110W59/M110W59-ch-20150617132114406,/mnt/nas/nas2/set82/bucket80/M110W59/M110W59-ch-20150617132140627,/mnt/nas/nas2/set82/bucket80/M110W59/M110W59-ch-20150617132159935,/mnt/nas/nas2/set82/bucket80/M110W59/M110W59-ch-20150618171851348,3
M111T73,1302,MA,GEN,1,f,t,/mnt/nas/nas2/set41/bucket0/M111T73/M111T73-ch-20150617164620977,/mnt/nas/nas2/set41/bucket0/M111T73/M111T73-ch-20150617164840119,/mnt/nas/nas2/set41/bucket0/M111T73/M111T73-ch-20150617165013492,/mnt/nas/nas2/set41/bucket0/M111T73/M111T73-ch-20150618170858379,3
M106U68,2002,MA,SC,10,t,t,/mnt/nas/nas3/set86/bucket60/M106U68/M106U68-ch-20150618135609168,/mnt/nas/nas3/set86/bucket60/M106U68/M106U68-ch-20150618135424334,/mnt/nas/nas3/set86/bucket60/M106U68/M106U68-ch-20150618135458713,/mnt/nas/nas3/set86/bucket60/M106U68/M106U68-ch-20150619160506188,3
M105C91,1702,MA,OBC,4,f,f,/mnt/nas/nas1/set67/bucket48/M105C91/M105C91-ch-20150617220234704,,,/mnt/nas/nas1/set67/bucket48/M105C91/M105C91-ch-20150618144006559,3
M110H50,1504,MS,OBC,1,f,t,/mnt/nas/nas1/set79/bucket50/M110H50/M110H50-ch-20150617193353826,/mnt/nas/nas1/set79/bucket50/M110H50/M110H50-ch-20150617193635764,/mnt/nas/nas1/set79/bucket50/M110H50/M110H50-ch-20150617194158505,/mnt/nas/nas1/set79/bucket50/M110H50/M110H50-ch-20150619194739222,3
M109B52,1201,GG,ST,1,f,t,/mnt/nas/nas3/set23/bucket43/M109B52/M109B52-ch-20150617195240533,,/mnt/nas/nas3/set23/bucket43/M109B52/M109B52-ch-2015061719534663,/mnt/nas/nas3/set23/bucket43/M109B52/M109B52-ch-20150619143218068,3
M109Y71,2301,MA,GEN,2,t,t,/mnt/nas/nas3/set87/bucket69/M109Y71/M109Y71-ch-20150618135414962,/mnt/nas/nas3/set87/bucket69/M109Y71/M109Y71-ch-20150618135514095,/mnt/nas/nas3/set87/bucket69/M109Y71/M109Y71-ch-20150618135606525,/mnt/nas/nas3/set87/bucket69/M109Y71/M109Y71-ch-2015061816162479,3
M105U20,1102,CY,OBC,1,f,t,/mnt/nas/nas3/set3/bucket80/M105U20/M105U20-ch-20150617132154086,,/mnt/nas/nas3/set3/bucket80/M105U20/M105U20-ch-20150617132204729,/mnt/nas/nas3/set3/bucket80/M105U20/M105U20-ch-20150617193509484,3
M105H81,1701,CY,OBC,3,t,t,/mnt/nas/nas3/set64/bucket31/M105H81/M105H81-ch-20150617140527576,/mnt/nas/nas3/set64/bucket31/M105H81/M105H81-ch-20150617140550608,/mnt/nas/nas3/set64/bucket31/M105H81/M105H81-ch-2015061714062736,/mnt/nas/nas3/set64/bucket31/M105H81/M105H81-ch-20150617195225638,3
M108B37,1605,GG,OBC,4,t,t,/mnt/nas/nas1/set57/bucket94/M108B37/M108B37-ch-20150617141130359,/mnt/nas/nas1/set57/bucket94/M108B37/M108B37-ch-20150617141140062,/mnt/nas/nas1/set57/bucket94/M108B37/M108B37-ch-20150617141150904,/mnt/nas/nas1/set57/bucket94/M108B37/M108B37-ch-2015061719335082,3
M110Y92,2102,MA,GEN,1,f,f,/mnt/nas/nas1/set78/bucket95/M110Y92/M110Y92-ch-2015061811473831,,,/mnt/nas/nas1/set78/bucket95/M110Y92/M110Y92-ch-20150618140300368,3
M103V61,1902,MA,ST,2,f,t,/mnt/nas/nas1/set70/bucket45/M103V61/M103V61-ch-20150616190059732,,/mnt/nas/nas1/set70/bucket45/M103V61/M103V61-ch-20150616190156877,/mnt/nas/nas1/set70/bucket45/M103V61/M103V61-ch-20150618171022657,3
M112Q52,1701,CY,SC,4,t,t,/mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-20150618135308002,/mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-20150618135316815,/mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-2015061813532612,/mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-20150619105233519,3
M117Z27,1902,MA,OBC,5,f,t,/mnt/nas/nas1/set9/bucket15/M117Z27/M117Z27-ch-20150618134825906,/mnt/nas/nas1/set9/bucket15/M117Z27/M117Z27-ch-20150618134921486,/mnt/nas/nas1/set9/bucket15/M117Z27/M117Z27-ch-20150618134957341,/mnt/nas/nas1/set9/bucket15/M117Z27/M117Z27-ch-20150619114707433,3
M117Y95,2203,MA,OBC,7,t,t,/mnt/nas/nas2/set70/bucket50/M117Y95/M117Y95-ch-20150618135642885,/mnt/nas/nas2/set70/bucket50/M117Y95/M117Y95-ch-20150618135658377,/mnt/nas/nas2/set70/bucket50/M117Y95/M117Y95-ch-20150618135849504,/mnt/nas/nas2/set70/bucket50/M117Y95/M117Y95-ch-20150619114916596,3
M115C15,1205,CY,GEN-PwD,2,t,f,/mnt/nas/nas1/set69/bucket31/M115C15/M115C15-ch-20150618145904734,/mnt/nas/nas1/set69/bucket31/M115C15/M115C15-ch-2015061814594885,,/mnt/nas/nas1/set69/bucket31/M115C15/M115C15-ch-20150619115740868,3
M103S66,1505,PH,GEN,4,f,t,/mnt/nas/nas3/set82/bucket21/M103S66/M103S66-ch-20150617114939422,,/mnt/nas/nas3/set82/bucket21/M103S66/M103S66-ch-20150617115026929,/mnt/nas/nas3/set82/bucket21/M103S66/M103S66-ch-20150618140809798,3
M106H37,1403,PH,SC,2,t,t,/mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-20150618141044927,/mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-2015061814135844,/mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-20150618141536468,/mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-2015061815534422,3
M102G17,1701,CY,ST,3,t,t,/mnt/nas/nas2/set78/bucket22/M102G17/M102G17-ch-20150618134905753,/mnt/nas/nas2/set78/bucket22/M102G17/M102G17-ch-20150618134923685,/mnt/nas/nas2/set78/bucket22/M102G17/M102G17-ch-20150618135005152,/mnt/nas/nas2/set78/bucket22/M102G17/M102G17-ch-20150619130116517,3
M106F14,1902,MA,ST,2,t,t,/mnt/nas/nas2/set45/bucket27/M106F14/M106F14-ch-20150618142757823,/mnt/nas/nas2/set45/bucket27/M106F14/M106F14-ch-20150618142422897,/mnt/nas/nas2/set45/bucket27/M106F14/M106F14-ch-20150618132051758,/mnt/nas/nas2/set45/bucket27/M106F14/M106F14-ch-20150618162156016,3
M107D25,2003,PH,SC,13,t,t,/mnt/nas/nas3/set57/bucket25/M107D25/M107D25-ch-20150617194412009,/mnt/nas/nas3/set57/bucket25/M107D25/M107D25-ch-20150618085504367,/mnt/nas/nas3/set57/bucket25/M107D25/M107D25-ch-2015061719483393,/mnt/nas/nas3/set57/bucket25/M107D25/M107D25-ch-20150618121444774,3
M111F25,1101,BL,GEN,1,f,t,/mnt/nas/nas1/set37/bucket81/M111F25/M111F25-ch-20150618103725346,,/mnt/nas/nas1/set37/bucket81/M111F25/M111F25-ch-20150618103830633,/mnt/nas/nas1/set37/bucket81/M111F25/M111F25-ch-20150618142615804,3
M110H99,1401,CY,OBC,9,t,t,/mnt/nas/nas1/set54/bucket98/M110H99/M110H99-ch-20150618134106914,/mnt/nas/nas1/set54/bucket98/M110H99/M110H99-ch-20150618134135128,/mnt/nas/nas1/set54/bucket98/M110H99/M110H99-ch-20150618134159494,/mnt/nas/nas1/set54/bucket98/M110H99/M110H99-ch-20150618162450964,3
M101R32,1402,MA,GEN,7,t,t,/mnt/nas/nas3/set55/bucket20/M101R32/M101R32-ch-20150617195153306,/mnt/nas/nas3/set55/bucket20/M101R32/M101R32-ch-2015061719520249,/mnt/nas/nas3/set55/bucket20/M101R32/M101R32-ch-20150617195213866,/mnt/nas/nas3/set55/bucket20/M101R32/M101R32-ch-20150619112959304,3
M106N82,1202,PH,OBC,1,f,t,/mnt/nas/nas3/set63/bucket42/M106N82/M106N82-ch-20150616140824619,,/mnt/nas/nas3/set63/bucket42/M106N82/M106N82-ch-20150616141212872,/mnt/nas/nas3/set63/bucket42/M106N82/M106N82-ch-20150617195740952,3
M103G69,1301,CY,GEN,2,f,t,/mnt/nas/nas1/set99/bucket22/M103G69/M103G69-ch-20150618101043409,,/mnt/nas/nas1/set99/bucket22/M103G69/M103G69-ch-2015061810185084,/mnt/nas/nas1/set99/bucket22/M103G69/M103G69-ch-20150619172012277,3
M109R21,2002,MA,GEN-PwD,3,t,f,/mnt/nas/nas1/set35/bucket86/M109R21/M109R21-ch-20150618104237482,/mnt/nas/nas1/set35/bucket86/M109R21/M109R21-ch-20150618104340099,,/mnt/nas/nas1/set35/bucket86/M109R21/M109R21-ch-20150618162740506,3
M101T31,2403,MA,SC,3,f,t,/mnt/nas/nas2/set67/bucket72/M101T31/M101T31-ch-20150618101117222,,/mnt/nas/nas2/set67/bucket72/M101T31/M101T31-ch-20150618101438717,/mnt/nas/nas2/set67/bucket72/M101T31/M101T31-ch-20150618140742121,3
M104Q99,2002,MA,GEN,4,t,t,/mnt/nas/nas3/set26/bucket65/M104Q99/M104Q99-ch-2015061810072831,/mnt/nas/nas3/set26/bucket65/M104Q99/M104Q99-ch-20150618100755085,/mnt/nas/nas3/set26/bucket65/M104Q99/M104Q99-ch-20150618100811577,/mnt/nas/nas3/set26/bucket65/M104Q99/M104Q99-ch-20150619145258107,3
M116T81,1303,PH,GEN,1,f,f,/mnt/nas/nas1/set39/bucket44/M116T81/M116T81-ch-2015061720102191,,,/mnt/nas/nas1/set39/bucket44/M116T81/M116T81-ch-20150618114634291,3
M107R71,1206,MA,GEN,1,f,t,/mnt/nas/nas1/set40/bucket52/M107R71/M107R71-ch-20150618115000444,,/mnt/nas/nas1/set40/bucket52/M107R71/M107R71-ch-20150618114908919,/mnt/nas/nas1/set40/bucket52/M107R71/M107R71-ch-2015061814334538,3
M115R12,1403,PH,GEN,5,t,t,/mnt/nas/nas1/set58/bucket77/M115R12/M115R12-ch-20150617124848913,/mnt/nas/nas1/set58/bucket77/M115R12/M115R12-ch-20150617124932281,/mnt/nas/nas1/set58/bucket77/M115R12/M115R12-ch-20150617125112081,/mnt/nas/nas1/set58/bucket77/M115R12/M115R12-ch-20150618143246786,3
M117K36,1703,PH,GEN,4,t,t,/mnt/nas/nas1/set96/bucket32/M117K36/M117K36-ch-20150618101612593,/mnt/nas/nas1/set96/bucket32/M117K36/M117K36-ch-20150618101636584,/mnt/nas/nas1/set96/bucket32/M117K36/M117K36-ch-20150618101646287,/mnt/nas/nas1/set96/bucket32/M117K36/M117K36-ch-20150618114601644,3
M107J43,1504,MS,GEN,1,f,t,/mnt/nas/nas3/set96/bucket21/M107J43/M107J43-ch-20150618104332824,,/mnt/nas/nas3/set96/bucket21/M107J43/M107J43-ch-20150618104437279,/mnt/nas/nas3/set96/bucket21/M107J43/M107J43-ch-20150619161404188,3
M111S52,1216,PH,ST,2,f,t,/mnt/nas/nas3/set28/bucket9/M111S52/M111S52-ch-20150618103839976,,/mnt/nas/nas3/set28/bucket9/M111S52/M111S52-ch-20150618104002788,/mnt/nas/nas3/set28/bucket9/M111S52/M111S52-ch-20150618135755895,3
M108T13,1301,CY,GEN,1,f,t,/mnt/nas/nas1/set4/bucket5/M108T13/M108T13-ch-2015061720071119,/mnt/nas/nas1/set4/bucket5/M108T13/M108T13-ch-2015061720073445,/mnt/nas/nas1/set4/bucket5/M108T13/M108T13-ch-20150617200803643,/mnt/nas/nas1/set4/bucket5/M108T13/M108T13-ch-20150620192539976,3
M106F38,1903,PH,GEN,5,t,t,/mnt/nas/nas2/set38/bucket37/M106F38/M106F38-ch-20150618104604613,/mnt/nas/nas2/set38/bucket37/M106F38/M106F38-ch-20150618104735307,/mnt/nas/nas2/set38/bucket37/M106F38/M106F38-ch-20150618104853965,/mnt/nas/nas2/set38/bucket37/M106F38/M106F38-ch-20150618135853434,3
M101C96,1804,MA,GEN,6,t,t,/mnt/nas/nas3/set55/bucket44/M101C96/M101C96-ch-20150616173614662,/mnt/nas/nas3/set55/bucket44/M101C96/M101C96-ch-20150616173659797,/mnt/nas/nas3/set55/bucket44/M101C96/M101C96-ch-20150616173926668,/mnt/nas/nas3/set55/bucket44/M101C96/M101C96-ch-20150618163832065,3
M120P46,2001,CY,ST,1,t,t,/mnt/nas/nas2/set31/bucket7/M120P46/M120P46-ch-20150618102318919,/mnt/nas/nas2/set31/bucket7/M120P46/M120P46-ch-20150618102459406,/mnt/nas/nas2/set31/bucket7/M120P46/M120P46-ch-20150618102535681,/mnt/nas/nas2/set31/bucket7/M120P46/M120P46-ch-20150619172434264,3
M108K81,1604,PH,OBC,6,t,t,/mnt/nas/nas2/set39/bucket65/M108K81/M108K81-ch-20150618102642635,/mnt/nas/nas2/set39/bucket65/M108K81/M108K81-ch-20150618102834287,/mnt/nas/nas2/set39/bucket65/M108K81/M108K81-ch-2015061810295185,/mnt/nas/nas2/set39/bucket65/M108K81/M108K81-ch-20150618131229327,3
M101N39,1206,MA,SC,1,f,t,/mnt/nas/nas2/set23/bucket94/M101N39/M101N39-ch-20150617200838164,,/mnt/nas/nas2/set23/bucket94/M101N39/M101N39-ch-20150617200854643,/mnt/nas/nas2/set23/bucket94/M101N39/M101N39-ch-20150619121721047,3
M122R37,1805,PH,ST,3,t,t,/mnt/nas/nas1/set3/bucket90/M122R37/M122R37-ch-20150619124332664,/mnt/nas/nas1/set3/bucket90/M122R37/M122R37-ch-20150619124345947,/mnt/nas/nas1/set3/bucket90/M122R37/M122R37-ch-20150619124354271,/mnt/nas/nas1/set3/bucket90/M122R37/M122R37-ch-20150620111227162,3
M111K98,1401,CY,GEN,1,f,t,/mnt/nas/nas3/set58/bucket47/M111K98/M111K98-ch-20150618103123888,,/mnt/nas/nas3/set58/bucket47/M111K98/M111K98-ch-2015061810340552,/mnt/nas/nas3/set58/bucket47/M111K98/M111K98-ch-20150618142509942,3
M115M18,1802,BT,SC,1,t,t,/mnt/nas/nas3/set58/bucket36/M115M18/M115M18-ch-20150617173959493,/mnt/nas/nas3/set58/bucket36/M115M18/M115M18-ch-20150617174020059,/mnt/nas/nas3/set58/bucket36/M115M18/M115M18-ch-20150617174039641,/mnt/nas/nas3/set58/bucket36/M115M18/M115M18-ch-20150618165104232,3
M102G80,1903,PH,GEN,7,t,t,/mnt/nas/nas1/set97/bucket42/M102G80/M102G80-ch-20150617194945955,/mnt/nas/nas1/set97/bucket42/M102G80/M102G80-ch-20150617195127005,/mnt/nas/nas1/set97/bucket42/M102G80/M102G80-ch-20150617195233943,/mnt/nas/nas1/set97/bucket42/M102G80/M102G80-ch-20150618131026667,3
M110C43,2403,MA,GEN,4,t,t,/mnt/nas/nas2/set43/bucket63/M110C43/M110C43-ch-20150618154925544,/mnt/nas/nas2/set43/bucket63/M110C43/M110C43-ch-20150618155101527,/mnt/nas/nas2/set43/bucket63/M110C43/M110C43-ch-20150618155125652,/mnt/nas/nas2/set43/bucket63/M110C43/M110C43-ch-20150621212612293,3
M104J23,1301,CY,GEN,4,f,t,/mnt/nas/nas3/set88/bucket45/M104J23/M104J23-ch-20150618151716773,,/mnt/nas/nas3/set88/bucket45/M104J23/M104J23-ch-20150618152111806,/mnt/nas/nas3/set88/bucket45/M104J23/M104J23-ch-20150618155153203,3
M105E27,1201,GG,SC,1,f,t,/mnt/nas/nas1/set41/bucket52/M105E27/M105E27-ch-20150617200022304,,/mnt/nas/nas1/set41/bucket52/M105E27/M105E27-ch-20150617200122824,/mnt/nas/nas1/set41/bucket52/M105E27/M105E27-ch-20150619104946803,3
M112Y64,1202,PH,GEN,6,t,f,/mnt/nas/nas1/set49/bucket41/M112Y64/M112Y64-ch-20150617210642949,/mnt/nas/nas1/set49/bucket41/M112Y64/M112Y64-ch-20150617210653098,,/mnt/nas/nas1/set49/bucket41/M112Y64/M112Y64-ch-2015062011471369,3
M104D41,2101,CY,GEN,9,t,t,/mnt/nas/nas3/set56/bucket35/M104D41/M104D41-ch-2015061720042007,/mnt/nas/nas3/set56/bucket35/M104D41/M104D41-ch-20150617200429856,/mnt/nas/nas3/set56/bucket35/M104D41/M104D41-ch-20150617200445311,/mnt/nas/nas3/set56/bucket35/M104D41/M104D41-ch-20150619103830323,3
M109Z55,1203,MS,GEN,1,f,t,/mnt/nas/nas1/set28/bucket7/M109Z55/M109Z55-ch-20150617204110774,,/mnt/nas/nas1/set28/bucket7/M109Z55/M109Z55-ch-20150617204128447,/mnt/nas/nas1/set28/bucket7/M109Z55/M109Z55-ch-20150619104341105,3
M103B27,1903,PH,OBC,2,t,t,/mnt/nas/nas3/set78/bucket46/M103B27/M103B27-ch-20150617202345378,/mnt/nas/nas3/set78/bucket46/M103B27/M103B27-ch-2015061720233065,/mnt/nas/nas3/set78/bucket46/M103B27/M103B27-ch-20150617202404945,/mnt/nas/nas3/set78/bucket46/M103B27/M103B27-ch-20150618191450693,3
M106R92,1601,CY,GEN,3,f,t,/mnt/nas/nas3/set53/bucket85/M106R92/M106R92-ch-20150617201910209,,/mnt/nas/nas3/set53/bucket85/M106R92/M106R92-ch-20150617202048019,/mnt/nas/nas3/set53/bucket85/M106R92/M106R92-ch-20150618210755186,3
M104V76,1702,MA,SC,2,t,t,/mnt/nas/nas3/set30/bucket49/M104V76/M104V76-ch-2015061720281822,/mnt/nas/nas3/set30/bucket49/M104V76/M104V76-ch-20150617202828701,/mnt/nas/nas3/set30/bucket49/M104V76/M104V76-ch-20150617202838933,/mnt/nas/nas3/set30/bucket49/M104V76/M104V76-ch-20150619163748225,3
M105R64,1504,MS,GEN,1,f,t,/mnt/nas/nas3/set88/bucket60/M105R64/M105R64-ch-20150617200110154,,/mnt/nas/nas3/set88/bucket60/M105R64/M105R64-ch-20150617200145781,/mnt/nas/nas3/set88/bucket60/M105R64/M105R64-ch-2015062015435712,3
M111P55,1601,CY,GEN,3,t,t,/mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-20150617200151107,/mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-20150617200221352,/mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-20150617200228335,/mnt/nas/nas2/set89/bucket58/M111P55/M111P55-ch-2015062009051953,3
M103N60,1203,MS,GEN,1,f,t,/mnt/nas/nas3/set25/bucket21/M103N60/M103N60-ch-20150616204207052,,/mnt/nas/nas3/set25/bucket21/M103N60/M103N60-ch-20150616204323347,/mnt/nas/nas3/set25/bucket21/M103N60/M103N60-ch-20150617203515805,3
M110U50,1603,MA,GEN,2,t,f,/mnt/nas/nas3/set79/bucket51/M110U50/M110U50-ch-20150617202435369,/mnt/nas/nas3/set79/bucket51/M110U50/M110U50-ch-20150617202512766,,/mnt/nas/nas3/set79/bucket51/M110U50/M110U50-ch-20150619185916439,3
M109P45,1701,CY,OBC,4,t,t,/mnt/nas/nas1/set94/bucket90/M109P45/M109P45-ch-20150618100136078,/mnt/nas/nas1/set94/bucket90/M109P45/M109P45-ch-20150618100305744,/mnt/nas/nas1/set94/bucket90/M109P45/M109P45-ch-20150618100606848,/mnt/nas/nas1/set94/bucket90/M109P45/M109P45-ch-2015061910045112,3
M102G40,2001,CY,GEN,5,t,t,/mnt/nas/nas1/set25/bucket24/M102G40/M102G40-ch-20150617204550438,/mnt/nas/nas1/set25/bucket24/M102G40/M102G40-ch-20150617204604665,/mnt/nas/nas1/set25/bucket24/M102G40/M102G40-ch-20150617204614422,/mnt/nas/nas1/set25/bucket24/M102G40/M102G40-ch-20150619195528866,3
M106B42,1403,PH,ST,2,f,t,/mnt/nas/nas1/set33/bucket46/M106B42/M106B42-ch-20150617203454785,,/mnt/nas/nas1/set33/bucket46/M106B42/M106B42-ch-20150617203607886,/mnt/nas/nas1/set33/bucket46/M106B42/M106B42-ch-201506181257175,3
M104S44,1604,PH,SC,2,t,t,/mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-20150617211631946,/mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-20150617215406485,/mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-2015061721174669,/mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-20150619212446791,3
M105H66,1904,GG,GEN,4,t,t,/mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150617202248322,/mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150617202219642,/mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150617202145904,/mnt/nas/nas3/set3/bucket3/M105H66/M105H66-ch-20150618195041916,3
M119T85,1801,GG,GEN,2,t,t,/mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-20150617200838791,/mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-20150617201215319,/mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-2015061720152137,/mnt/nas/nas2/set24/bucket72/M119T85/M119T85-ch-20150619113127702,3
M117A94,1604,PH,SC,1,f,t,/mnt/nas/nas1/set55/bucket95/M117A94/M117A94-ch-20150617204055096,,/mnt/nas/nas1/set55/bucket95/M117A94/M117A94-ch-20150617204143788,/mnt/nas/nas1/set55/bucket95/M117A94/M117A94-ch-2015061819334481,3
M103M99,1701,CY,OBC,5,f,t,/mnt/nas/nas2/set59/bucket52/M103M99/M103M99-ch-20150617210020908,,/mnt/nas/nas2/set59/bucket52/M103M99/M103M99-ch-20150617210028262,/mnt/nas/nas2/set59/bucket52/M103M99/M103M99-ch-20150618122023867,3
M103J40,1201,GG,GEN,1,f,t,/mnt/nas/nas2/set84/bucket9/M103J40/M103J40-ch-20150617210517019,/mnt/nas/nas2/set84/bucket9/M103J40/M103J40-ch-2015061721053209,/mnt/nas/nas2/set84/bucket9/M103J40/M103J40-ch-20150617210554364,/mnt/nas/nas2/set84/bucket9/M103J40/M103J40-ch-20150618120602855,3
M104R88,1504,MS,GEN,1,f,t,/mnt/nas/nas1/set57/bucket52/M104R88/M104R88-ch-20150616210203213,,/mnt/nas/nas1/set57/bucket52/M104R88/M104R88-ch-20150616210220267,/mnt/nas/nas1/set57/bucket52/M104R88/M104R88-ch-20150617201532274,3
M117A21,1402,MA,ST,1,f,t,/mnt/nas/nas2/set63/bucket87/M117A21/M117A21-ch-20150617100817425,/mnt/nas/nas2/set63/bucket87/M117A21/M117A21-ch-20150617100834709,/mnt/nas/nas2/set63/bucket87/M117A21/M117A21-ch-20150617101033549,/mnt/nas/nas2/set63/bucket87/M117A21/M117A21-ch-20150617204041011,3
M103Q77,1402,MA,SC,3,t,t,/mnt/nas/nas2/set48/bucket24/M103Q77/M103Q77-ch-20150617112942781,/mnt/nas/nas2/set48/bucket24/M103Q77/M103Q77-ch-20150617112958373,/mnt/nas/nas2/set48/bucket24/M103Q77/M103Q77-ch-20150617113012887,/mnt/nas/nas2/set48/bucket24/M103Q77/M103Q77-ch-20150617202156147,3
M115D50,2102,MA,SC,6,f,f,/mnt/nas/nas2/set72/bucket43/M115D50/M115D50-ch-2015061713193998,,,/mnt/nas/nas2/set72/bucket43/M115D50/M115D50-ch-20150617203618968,3
M105U34,1701,CY,SC,5,f,t,/mnt/nas/nas3/set48/bucket90/M105U34/M105U34-ch-20150617135855281,,/mnt/nas/nas3/set48/bucket90/M105U34/M105U34-ch-20150617135915579,/mnt/nas/nas3/set48/bucket90/M105U34/M105U34-ch-20150617205110789,3
M112H77,2203,MA,OBC,10,t,f,/mnt/nas/nas3/set48/bucket84/M112H77/M112H77-ch-20150618103649697,/mnt/nas/nas3/set48/bucket84/M112H77/M112H77-ch-20150618104717883,,/mnt/nas/nas3/set48/bucket84/M112H77/M112H77-ch-20150618154034955,3
M114X88,1703,PH,SC,3,f,t,/mnt/nas/nas2/set43/bucket46/M114X88/M114X88-ch-20150619100445957,,/mnt/nas/nas2/set43/bucket46/M114X88/M114X88-ch-20150619100501877,/mnt/nas/nas2/set43/bucket46/M114X88/M114X88-ch-2015061913561642,3
M113W58,1701,CY,SC,3,t,t,/mnt/nas/nas2/set65/bucket40/M113W58/M113W58-ch-20150618105159753,/mnt/nas/nas2/set65/bucket40/M113W58/M113W58-ch-20150618105231322,/mnt/nas/nas2/set65/bucket40/M113W58/M113W58-ch-20150618105256468,/mnt/nas/nas2/set65/bucket40/M113W58/M113W58-ch-20150618114242429,3
